github_number,additions,deletions,changed_files
5384,36,6,9
5617,0,4988,69
5386,0,4988,69
7064,1,14,1
6476,9,1,1
6140,23,16,2
5388,75,82,2
5393,3,3,2
5394,16,9,2
5430,3,3,1
5424,9,7,6
5396,200,49,14
5399,1,1,1
5401,1,1,1
5409,0,5,1
5410,72,67,4
5403,1,1,1
5404,1,1,1
5415,19,6,2
5670,38,43,1
5428,3,2,2
5429,8,3,2
5432,24,0,1
7337,26,6,2
5483,4,8,1
5433,228,88,10
5435,18,18,8
5436,1,1,1
5475,3,0,1
5582,383,475,11
5473,4,4,1
5580,10,2,3
6603,1,104,1
5530,103,0,1
5484,5,2,2
5651,3128,2352,231
5440,1,0,1
5454,0,41,7
5442,51,40,9
5444,10,0,1
5448,20,9,6
5451,9,0,3
5453,25,19,4
5455,8,13,1
5456,9,5,2
5460,137,167,11
5459,2,2,1
5463,55,59,13
5491,19,1,2
5472,7,3,1
5465,1,1,1
5471,1,1,1
5467,181,153,6
5466,15,15,5
5468,27,28,2
5480,0,1,1
5476,2,2,1
5511,18,32,3
5474,5,3,2
5477,3,3,2
5478,17,16,1
5479,29,8,2
5481,1,2,1
5482,953,2749,48
5523,2,2,1
5487,11,15,3
5488,2,9,1
5489,27,14,2
5490,171,3,2
5589,70,18,3
5532,8,1,1
5493,6,2,1
5495,2,3,3
5500,5,3,2
5499,4,5,2
5512,1,1,1
5501,1,1,1
5502,1,1,1
5790,3,7,1
5701,7,3,1
6071,6,2,1
5581,40,6,1
5503,3,0,1
5504,1,1,1
5527,44,41,1
8321,4,3,3
8261,33,23,10
6244,24,17,3
6114,19,13,5
5596,1,1,1
8200,2,12,3
5649,27,9,1
8809,2,3,1
9100,20,1,2
8409,23,4,1
8511,1,1,1
8543,1,1,1
7856,115,43,3
7636,80,11,5
9218,1,1,1
7618,5,1,3
5518,5,1,1
6139,3,1,2
9203,4,0,1
9443,1,0,1
8905,522,197,17
8619,357,103,15
9325,2,9,2
9328,0,8,1
7552,78,102,6
5607,93,32,22
8474,11,1,3
6379,4,290,4
5819,10,10,3
9868,10,0,2
6680,82,3,6
7060,132,10,40
9372,159,81,7
5517,3,3,2
5506,2,1,1
5507,2,1,1
5513,20,8,1
9748,61,69,2
5785,221,112,5
5629,153,111,4
6015,0,4,1
6312,5,5,1
6953,3,3,1
7892,80,147,4
8805,98,175,7
5728,1,1,1
5508,208,17,5
8706,2,2,1
5552,74,0,1
5911,7,3,1
7284,9,1,2
6807,13,12,1
5560,11,7,3
5509,50,99,6
5510,2,5,1
6338,70,45,19
7495,1,1,1
5702,37,90,12
5656,31,31,7
5533,7,6,2
5540,8,2,1
6152,11,6,3
5564,17,11,4
5591,6,5,3
5538,38,29,6
5559,5,5,2
5594,1,1,1
5557,2,2,1
5519,3,0,1
5623,32,28,2
5613,8,1,2
5521,5,2,1
5772,8731,13217,300
5834,1,6,1
5618,2,2,1
6067,8,3,2
5529,82,236,27
5593,2,1,1
6009,94,128,16
10016,16,15,4
5620,6,4,1
6017,12,18,3
5571,12,16,6
5703,5,6,2
6022,31,28,2
5621,8,8,4
6023,32,58,4
5619,2,2,1
6124,1,1,1
5622,12,5,2
6123,31,31,2
5514,102,59,11
5520,15,1,2
5515,4,5,2
5516,84,38,9
5550,14,10,1
5522,5,2,3
5551,1,1,1
5526,6,0,1
5524,173,40,8
5525,2,2,2
5528,43,20,8
6326,2,1,1
5531,31,24,12
5534,5,1,2
5535,103,56,4
5641,105,52,4
5536,48,6,2
6125,1,1,1
5537,21,22,1
9106,2,2,1
8598,49,10,4
6187,22,15,2
5539,2,2,1
5541,2,1,1
5542,59,14,2
5543,7,25,1
5638,7,24,1
5544,171,33,9
8392,67,96,7
5546,5,0,1
5545,627,149,11
5614,2,2,3
5547,15,8,4
5578,4,2,1
5561,17,19,2
5575,832,682,11
5972,6,15,1
5549,29,18,1
5548,24,11,1
5554,8,0,5
5646,1,1,1
5553,19,14,1
5586,898,590,106
5783,183,16,2
5555,13,18,3
5556,28,6,4
5558,4,1,1
5563,6,0,1
6383,1,1,1
6320,72,199,2
5562,5,5,4
5565,145,35875,275
5567,12,2,1
5628,2,1,1
5725,3361,163,62
5635,3352,164,62
5569,1,1,1
5570,31,29,2
5572,1,0,1
5579,5,1,1
5574,8,8,1
5576,7,3,1
5631,1,4,1
8491,10,9,1
8451,30,3815,97
5632,275,115,5
9192,1,1,1
5603,7,8,2
5736,540,401,20
5583,31,0,3
5592,215,151,1
5584,1,1,1
5585,34,72,3
9299,48,92,1
5588,42,21,5
7998,2513,4113,51
5590,24,20,4
5809,57,32,2
5606,382,3,9
5595,6,3,1
5597,46,37,8
5598,1,1,1
6307,1,1,1
5599,3,3,1
5769,2,2,1
5786,3,3,2
5770,4,6,1
5825,31,32,27
5655,15,16,7
5640,73,2,1
5645,6,19,4
5657,12,12,6
5851,207,237,161
5966,2,6,5
5828,0,7,1
5830,5,6,3
5829,1,5,5
5824,12,12,10
5827,158,175,155
5612,26,38,2
5601,4,0,1
5660,33,14,2
5604,1,1,1
5676,69,50,1
5605,1,27,2
5608,31,37,2
5662,1,1,1
7205,4,2,2
5609,2,4,1
6878,10433,1052,177
6437,1,1,1
6677,47,72,4
5633,27,28,23
5615,2,2,2
5745,23,10,3
5799,12,16,3
5630,28,8,2
5709,4,0,1
5611,2,0,1
5625,2,2,2
5694,25,3,2
5636,2,5,1
5616,72,61,1
5697,1,1,1
5627,2,13,1
5647,8,4,3
5815,8,7,2
5637,14,11,1
5639,79,68,4
8397,25,7,2
8382,116,5,10
5679,130,143,1
5642,11,3,2
5664,3,1,1
5687,3,8,1
5648,3,8,1
5756,2,6,1
5677,1,0,1
5644,52,62,5
5643,5082,994,65
5650,2,2,2
5696,37,67,3
5658,1,1,1
5663,25,22,2
5930,10,2,4
5652,1,1,1
5654,1,13,3
5653,1,1,1
6251,1,1,1
5722,12,16,3
6758,43,20,2
6816,362,399,6
6478,9,11,2
5659,11,1,2
5845,40,7,6
7262,7,14,1
5758,13,12,1
5763,5,7,2
6190,29,8,1
5820,1,1,1
6064,21,7,2
5661,5,0,1
5666,4,2,4
5665,1,1,1
5816,0,0,0
5936,6,1,1
5674,11,4,4
5713,8,1,4
5667,3,1,1
5668,3,3,3
7817,1,1,1
6100,6,4,4
5865,2873,6591,134
5669,10,10,6
5671,1,1,1
5958,12,41,3
5673,250,0,6
5675,12,12,1
5678,11,3,1
5682,467,467,441
5683,4,3,1
7610,10,11,3
5684,9,7,1
5689,23,0,1
5695,14,4,2
5688,4,26,38
5690,4,3,2
5955,49,29,3
5691,6,6,2
5704,1,1,1
5698,19,19,5
6220,2,1,1
5699,8,3,2
5700,340,4,6
5710,3,3,1
5717,3,3,1
5705,248,118,9
6240,502,76,20
6074,4,4,4
6181,10,1,2
5706,1,20,3
6107,219,109,39
6168,186,53,14
6185,16,10,6
5730,37,37,7
6144,2,2,2
6245,0,19,9
6184,74,34,8
5707,2,2,1
5708,7,2,2
6108,0,184,1
5714,1,1,1
5712,5,0,1
6156,190,39,16
5735,32,4,3
5715,4,4,1
7298,25,4,3
5726,21,19,1
6020,2,2,1
6021,6,2,2
5719,18,1,2
5721,425,52,10
5720,4,4,3
5723,27,5,2
5724,4,4,2
5755,109,108,1
6145,229,114,2
6193,2,2,1
5729,0,4,1
5732,2,1,1
5731,14,1,2
5737,327,201,5
7567,54,35,5
6390,133,3337,29
5734,2,2,1
5909,108,103,14
5738,3,3,1
5739,13,1,2
5740,63,48,7
5781,2,2,2
5742,28,65,3
5750,93,627,8
5743,4,3,2
5848,19,5,2
5744,681,473,22
5746,3,5,1
5847,3,0,1
5748,24,39,2
5749,3,3,3
5751,80,51,5
5793,121,1,2
5752,2,10,1
5753,29,2,1
5754,0,0,4
5762,3,3,1
5844,22,34,6
5759,3,2,2
5760,114,148,1
5761,5,3,1
5943,8,15,1
5764,13,13,4
5765,8,8,4
5766,65,22,14
7235,51,45,3
7266,106,134,5
7264,52,92,3
5767,22,7,3
5768,166,57,12
6246,9,0,2
5771,17,18,3
5780,1,1,1
5782,4,3,1
5773,14,29,5
5774,40,19,5
5775,3,3,1
5776,7,2,1
5778,63,18,11
5806,8,8,1
5779,2,2,2
6241,2,2,1
6078,1,1,1
5784,26,31,15
6018,105,74,3
5787,15,1,3
5789,7,3,1
5788,4,0,1
6669,131,81,12
6077,4,4,4
6076,39,7,6
6069,1,3,1
6072,2,1,2
6363,23,0,1
5792,1,1,1
5798,156,113,4
5791,15,15,10
6084,1,1,1
6082,18,0,2
5794,8,4,2
5807,68,57,4
6090,5,5,4
7296,1,1,1
9743,89,3,2
5795,18,20,1
5796,275,48,10
5797,17,6,2
9349,4,1,1
6083,10,1,1
5800,9,13,1
5804,41,45,1
5805,57,42,9
6921,197,29,8
7007,15,9,3
7022,3,3,3
7018,7,0,2
7013,43,19,2
6885,1072,1254,29
6980,3,2,2
5811,4,2,1
6094,74,114,7
6092,24,0,4
6075,9,1,1
5812,22,22,20
5813,4,1,1
7171,8,12,1
5814,1,1,1
5831,6,7,1
6319,8,41,4
5817,2,4276,5
5821,58,50,3
5822,1,1,1
5823,12,0,2
5835,36,23,2
6354,4,4,2
5826,87,23,2
5833,1,2,1
8443,11,3,1
5832,9,1,1
5836,2,2,2
5837,3,1,1
5838,48,11,4
5852,66,237,8
5839,58,46,4
5840,1,1,1
6098,3,3,2
5843,2,2,1
5961,1,1,1
5914,65,265,9
5846,55,12,1
5849,34,18,1
5950,1,1,1
5952,10,5,1
5956,7,1,1
5850,24,18,3
6305,26,15,2
5854,28,12,2
5855,2182,1921,80
5861,480,149,46
5862,369,417,9
8720,25,11,6
6798,1,86,2
5856,13591,16540,157
5857,22,22,1
5859,1,1,1
5860,7,101,7
5975,2,1,1
5863,12,2,1
5864,55,12,4
5954,4,4,2
6558,3,63,15
7672,34,6,1
5985,4,22,4
8674,101,100,49
5866,486,113,36
5867,11,1,2
5877,26,7,5
5868,1,1,1
5983,8,3,1
5869,1,1,1
5962,67,15,1
5984,34,9,3
6005,53,61,17
6127,6,4,1
8592,128,198,12
5873,120,134,9
5872,1837,2615,122
5874,4,4,3
5876,105,6,5
5878,22,3,2
6674,22578,48780,548
5880,1,1,1
5881,11,2,2
5882,40,3,3
5883,1,0,1
5884,2,2,2
5885,6,3,1
5886,94,103,6
5887,830,0,16
5953,8,11,3
5888,3,3,3
5889,32,33,6
5891,9,4,1
5890,35,41,1
5896,443,22,10
5894,8,8,1
5893,59,59,1
5897,0,8,1
5898,28,116,10
5908,127,107,4
5905,226,18,7
5901,1073,541,25
5906,828,541,24
5907,842,547,25
5915,756,544,25
5904,825,541,24
5947,2,2,1
5899,3,2,3
5903,177,30,8
5900,1,1,1
5981,5,3,1
5902,175,140,7
5933,1717,1280,26
5912,182,6,3
5987,1086,182,16
5910,0,10,1
5957,9,30,3
5948,9,2,1
5913,13,13,5
8107,2,2,1
5916,1,1,1
8564,26,28,2
6110,4235,4789,2
5917,4,1,1
6099,7,6,2
6126,34,5,2
5919,1,1,1
5918,2,1,2
6096,2,2,1
7360,13,11,1
8296,30,32,4
8272,0,0,0
5920,18,2,2
5921,2,1,1
5941,1135,67,24
5924,199,144,4
5925,1,1,1
6186,38,314,10
5934,45,52,1
5974,1,1,1
5927,4,1,1
5928,1027,1212,36
5929,39,15,4
5931,1,1,1
6377,21,6,8
5932,76,16,8
5935,215,199,18
6323,11,19,1
5937,5568,880,128
5938,4,2,1
5940,7,7,3
6036,14,0,1
5942,363,0,8
6438,20,18,1
5944,9,3,1
5946,4,0,1
5945,2,1,1
5949,7,14,2
6087,32,2,2
5960,10,3,1
5959,51,6,4
6019,3,2,1
6038,177,13,5
6006,2,1,2
5973,14,17,2
5971,28,40,1
5964,16,13,1
5965,103,3,2
5968,35,31,25
5979,2,1,1
5970,3,7,2
5967,25,25,7
5969,4,8,2
5977,67,9782,115
5976,2,1,1
6012,1,1,1
5989,17,16,2
5988,8,2,1
5980,59,18,5
5996,0,2,1
5982,16,14,1
5990,420,238,23
5992,19,15,1
5999,23,6,1
6221,14,1,2
6315,218,350,19
5986,5,9,3
5991,2,0,2
6011,573,171,6
5993,21,8,1
6008,6,4,1
5994,2,2,2
5995,1,1,1
6034,20,12,2
6031,31,10,3
6047,1,1,1
6051,6,40,3
5997,8,8,4
5998,9,9,1
7571,135,139,6
7584,29,45,4
7655,4,2,2
6001,1,1,1
6000,1,1,1
6013,11,4,3
6004,0,7,1
6003,8,163,9
6007,2,0,2
7112,26,20,2
6027,1566,910,9
6397,9,5,1
7311,8,0,3
6025,51,17,3
6079,16,32,2
6450,15,1,1
8295,9,7,2
6414,7,4,2
6016,41,15,4
6296,1,1,1
6328,1,1,1
6410,19,16,2
6765,3,0,1
7201,9,0,1
6032,32,27,2
6066,2,2,1
6024,11,0,2
6795,10,4,1
6026,25,23,1
6218,5,0,1
6028,35,12,13
6039,25,51,3
6266,1,0,1
6048,4,4,2
6043,5,0,1
6029,6,0,1
7888,3213,11172,112
7916,53,49,7
6306,4,1,1
6030,1,1,1
6035,1,1,1
6037,20,454,12
6150,307,80,27
6060,3,2,2
6070,157,492,11
6044,666,59,13
6040,2,2,1
6041,20,12,3
6042,2,2,2
6045,10,12,8
6046,322,93,4
6106,40,26,1
6086,203,26,3
6056,4,8,1
6065,5,9,2
6049,3,3,3
6050,7,4,5
6052,2,0,1
6053,1,57728,338
6282,2,0,1
6253,12,1,1
6054,7,5,3
6055,5,5,3
6073,0,8,2
6058,5,4,1
6059,45,38,7
6061,6,17,8
6062,1,1,1
6063,17,15,4
6068,1,1,1
6115,84,8,3
6088,116,10,2
6162,5,3,4
6198,38,2,2
6080,18,16,1
6081,34,136897,1250
6085,1,3,1
6089,4,1,2
6147,184,14,3
6091,3,0,1
6553,1,1,1
6112,13,1,1
6097,3,1,2
6093,1,1,1
6143,38,32,6
6324,7,8,2
9857,270,11,54
6153,22,21,4
6103,96,57,4
6101,39,17,8
6102,9,9,1
6113,30,3,6
6116,2,2,1
6117,1,1,1
6118,20,1,3
6119,4,1,1
7240,25,12,2
6158,9,0,1
6364,23,0,2
6130,4,0,2
6132,2,1,1
6236,15,0,2
6128,314,96,27
6138,1,1,1
6129,6,6,1
6137,551,12,8
6131,1,0,1
6133,4,1,1
6134,4,50,1
6316,4,0,1
6317,94,496,5
6349,33,11,1
6135,4,2,2
6136,8,6,1
6362,1,1,1
6141,17,13,10
6578,3,6,1
6148,126,149,59
6234,1,1,1
6237,33,2,7
6149,2,2,1
6151,0,4,1
6386,6,2,2
6154,12,15,7
6165,5,5,1
6155,7,7,1
6157,5993,3787,175
6159,26,10,1
7352,1617,0,30
6216,2,2,1
6219,32,5,2
6160,103,0,1
6551,554,2,12
6161,5,5,1
6163,3,4,1
6164,4,0,1
6167,13,7,4
6283,11,0,1
6196,30,8,1
7754,199,6,9
6170,70,517,18
6171,102,135,3
6166,7,7,2
6183,6,8,1
6169,4755,718,152
6348,21,19,6
6239,40,1,4
7619,3,3,3
6230,47,70,1
6178,3,3,1
6172,25,3,2
6174,28,0,2
6175,1,0,1
6179,3,2,1
6177,3,2,1
6176,11,0,2
6180,108,93,5
8060,2,2,1
6280,4,4,1
6182,216,114,18
6639,17,19,1
6882,332,592,23
6191,81,22,11
6351,4,4,1
6189,1,1,1
6194,4,39,3
6197,31,10,3
6200,84,83,2
6201,5,1,1
6223,1,1,1
6202,37,32,1
6203,29,4,2
6204,2,2,2
6205,186,11,2
6206,30,10,4
6207,8,1,1
6208,12,3,3
6209,4,0,1
6238,168,56,9
6210,21,17,2
6211,1,1,1
6213,7,0,1
6214,5,1,1
6215,22,2,2
6281,32,199,6
6222,6,0,1
6224,11,26,1
7842,2,0,1
6225,7,3,2
8094,3,4,1
6346,7,7,1
6227,11,2,1
6866,3,3,1
6229,2,2,1
7755,4,4,4
6232,7,5,3
6293,71,12,1
6271,0,1,1
6884,6,6,3
6233,1,1,1
6243,12,8,2
7669,13,3,2
6252,5,1,1
6242,375,55,21
6325,1,1,1
6247,4,0,1
6265,18,4,1
6248,7,4,1
6300,5,1,1
6272,22,12,5
6249,5,5,4
6255,3,79,6
6250,2,2,2
6295,18,41,2
6518,8,0,1
6321,16,10,1
6254,5,15,1
6304,20,3,1
6256,88,6,2
6420,1,0,1
6257,560,2,5
6826,14,45,1
6371,4,3,2
6258,5,0,1
6259,34,33,1
6260,13,5,3
6261,26,5559,49
6262,117,5570,52
6263,94,11,4
6264,68,11,5
6268,81,52,16
6267,2,2,1
6353,13,20,14
6368,3,0,1
6366,1,5,1
6274,1,0,1
6277,3,5,2
6279,2,25,14
6276,21,0,1
6269,6,5,1
6270,27,27,1
6327,6,18,1
6301,7,3,2
6273,14,7,1
6275,21,8,6
6522,6,4,3
6381,2,2,1
6373,76,36,4
6387,21,4,2
6289,1,2,1
6372,20,11,3
6284,1,1,1
6287,9,38,3
6288,4,2,2
6285,2,2,1
6286,25,15,7
6297,1,1,1
6299,13,4,2
6292,2,2,1
6294,36,6,3
6343,160,179,12
6298,2,11,7
6302,78,110,1
6303,4,1,1
6508,1,1,1
6345,2,1,1
6318,5,1,1
6339,5,29,18
6308,25,12,1
6309,215,181,34
6310,1,0,1
6431,1,1,1
6311,7,7,2
6314,6,6,3
6653,53,51,2
6378,180,114,18
6322,12,12,1
6404,5,4,1
6330,1,1,1
6331,217,1,14
6332,4,4,2
6337,5,1,1
6333,99,94,6
6335,25,12,21
6429,2,12,9
6487,1,0,1
6336,2,0,2
6342,3,1,1
6340,47,11,5
6341,1,1,1
6398,12,12,3
6344,7,0,3
6347,14,9,3
6367,7,10,2
6350,10,2,2
6352,5,5,3
6361,5,5,3
6370,2,1,1
6355,2,2,1
6356,21,21,6
6357,156,66,2
6374,1,1,1
6358,4,3,2
6430,1,1,1
6359,98,131,9
6365,2,3,1
6376,1,0,1
6369,73,42,2
6859,4,3,1
6380,1,20,1
6415,0,2,1
6382,14,279,10
6440,3,2,1
6384,81,64,2
6385,21,22,1
6482,1,0,1
6824,0,17,2
6389,477,844,20
6391,509,747,28
6392,7,0,1
6393,4,1,1
6418,10,3,2
6406,6,2,4
6394,32,1,3
6395,1,1,1
6396,43,4,1
6782,8,11,1
6557,18,5,3
6399,46,32,5
6400,8,0,2
6401,30,17,1
6402,33,64,4
6403,9,1,1
6405,15,4,3
6416,150,132,4
6412,2,1,2
6411,7,7,6
6407,0,14,6
6408,12,12,3
6409,0,10,7
6413,1,1,1
7864,15,3,2
6419,31,3,3
6517,17,2,2
6417,49,113,5
6422,4,4,1
6457,10,11,2
6421,10,10,6
6445,7,3,1
6423,123,147,12
6424,7,1,1
6858,3,2,1
6668,0,0,0
6442,11,1,2
6425,4,0,1
6666,3,1,1
6667,1,1,1
6426,1,1,1
8073,1,1,1
6427,12,13,4
6428,2,4,1
6432,38,40,3
6542,7,1,1
6433,3,17,4
6832,141,64,15
8437,8,1,1
6436,41,26,1
6490,0,1,1
6444,1111,280,64
6443,9,22,1
6439,1,1,1
6600,17,5,2
6633,7,1,2
6679,46,12,7
6447,1,1,1
6493,6,1,1
6453,2,2,2
6446,8,6,2
6466,3,3,1
6448,10,10,1
6788,8,1,3
6455,19,3,1
6451,1,0,1
6452,19,12,1
6471,1,1,1
6454,0,813,13
6469,315,248,21
6536,929,548,43
6461,0,29,2
7853,38,52,7
6456,4,0,1
6459,2,2,1
6458,21,11,2
6761,7,0,1
6460,1,1,1
6465,5,9,2
6559,6,11,2
6464,1,1,1
6462,29,27,8
6463,1,0,1
6545,4,4,2
6497,7,4,2
6467,3,3,1
6468,19,6,3
6473,3,2,1
6509,164,93,10
9087,5,0,1
6498,1,32,1
6499,0,3,1
6472,2,2,2
7314,1,0,1
6474,5,4,2
6477,13,1,3
6584,118,5,12
6637,4,4,1
6479,1,1,1
6481,4,1,1
6480,38,63,2
6489,11,119,4
6500,23,23,16
6483,57,8,4
8082,1,1,1
6485,103,45,20
6486,3,1,1
6488,34,9,5
6491,25,14,1
6793,3,2,1
6756,4,4,2
6492,10,10,2
6494,2,2,2
6495,1,1,1
6496,105,26,10
6902,2,15,16
6504,2,2,1
6774,5,4,1
6783,3,1,1
6501,1,1,1
7617,73,102,4
6502,5,4,2
6503,39,19,7
6523,51,11,5
6505,37,27,1
6507,18,14,3
7609,22,2,2
9071,106,98,7
6510,5,3,1
6511,0,17,13
6512,16,0,1
6513,22,14,1
6514,20,35,2
7309,9,6,1
6577,73,209,6
6552,180,122,7
7310,1,1,1
7345,30,21,2
6516,1,1,1
6519,2,0,1
6794,23,47,16
6520,18,8,3
6521,14,0,2
6535,6,6,4
6645,6,6,4
6524,7,7,7
7308,9,6,1
6939,43,31,2
7096,6,0,1
6797,2,2,1
6525,10,2,2
6527,189,202,56
6528,0,10,1
6529,3,3,3
6530,2,2,2
6531,1,1,1
6657,2,2,1
6532,1,1,1
6533,4,0,1
6534,20,4,1
6608,10382,4211,107
6539,24,12,4
6544,6,2,1
6538,8,8,1
6540,2,0,2
6541,1,1,1
6550,4,4,1
6652,3,1,1
6592,5,20,2
7966,3,2,1
6546,57,1,2
6547,3,3,1
6548,12,3,3
6896,4,2,1
6549,1,1,1
6554,36,30,7
7026,1,1,1
6642,1,1,1
6555,33,59,1
6689,3,3,1
6587,482,6,13
7614,3,3,1
6556,76,31,3
6560,105,30,3
6561,25,1,2
6562,20,5,2
6563,15,11,1
6568,1,1,1
6564,31,115,5
6861,159,23,13
6565,5,4,1
6574,76,111,7
6566,16196,43084,517
9197,11250,3740,556
6567,4,2,3
6569,2,2,1
6570,28,18,3
6583,18,19,3
9604,2,36,2
6572,1,1,1
6575,1,1,1
6573,2,2,2
6576,8,8,4
6582,187,179,2
6579,9,9,3
6580,40,96,6
6581,1,0,1
6671,3,3,1
6598,8,2,3
6585,101,52,1
6648,29,4,5
6586,2,13,3
6602,2,0,2
6930,2,2,1
7583,0,6,1
7384,2,7,1
6590,2,8,1
6591,149,364,14
7281,12,1,2
7813,457,134,53
6593,229,87,18
6770,1,0,1
6594,12,15,5
6611,12,4,1
6656,11,8,3
6595,1,1,1
6605,0,104,1
6610,301,194,7
6915,0,767,15
6596,121,94,8
6790,49,82,3
6601,16,13,5
6604,19,5,2
6606,109,46,14
6607,95,88,9
6672,1,0,1
6609,4,0,1
6814,13,6,1
6785,2,2,1
6786,4,1,2
6856,11,4,2
6803,33,24,2
8999,114,4,6
6620,10,7,1
6612,7,12,1
6614,4,4,3
6613,1,170,2
6616,18,40,4
6662,28,38,3
6617,0,11,1
6640,3,3,1
6618,8,4,3
6619,1,0,1
6877,5,7,2
6784,7,6,2
6625,53,45,5
6621,23,22,5
6623,7,2,1
6641,50,39,9
6646,1,1,1
6622,99,407,18
7318,1,1,1
6624,5,1,1
6629,15,13,4
6626,109,138,17
6627,72,58,26
6628,40,35,6
6630,2,2,1
6634,1,1,1
6635,3,3,1
6631,1,1,1
6636,24,16,13
6643,15,10,3
6644,12,8,1
6724,5,1,1
6647,5,1,2
6649,1,6,1
6650,9,18,3
7836,4,0,1
6654,8,2,4
6655,700,123,28
6709,13,3,3
6651,10,8,2
6659,14,2,3
6660,40,49,14
6661,1,1,1
8792,18,3,4
8364,61,6,8
6665,11,3,3
6663,60,65,48
6664,66,10,2
6870,127,167,6
6721,2,2,2
6781,1,1,1
6676,207,137,16
6673,2,2,1
6706,6,0,1
6675,2,2,1
7608,3,3,1
7746,4,0,1
6780,29,27,2
6757,6,4,1
6801,2,2,1
6678,6,21,15
6682,23,23,5
6683,6,1,1
6695,5,2,2
6687,26,10,2
6685,23,12,5
6684,376,738,16
6686,22,5,5
6698,1,1,1
6690,16,25,9
6692,6,86,3
6691,15,16,10
6693,84,89,11
6694,77,58,10
6697,10,10,3
6696,1,1,1
6747,12,12,12
6712,6,6,2
6702,57,3,4
6700,3,1,1
6738,1,0,1
6719,7,7,2
6699,24,12,3
6701,18,29,10
6703,112,110,10
6704,148,142,14
6717,120,82,3
6722,403,1064,5
6718,14,18,2
6707,1,1,1
6708,33,12,2
6713,2,2,2
6775,59,157,1
6779,8,8,2
6710,4,4,3
6711,4,4,4
6716,4,4,2
6735,100,94,5
6714,1,1,1
6720,12,1,3
6715,1,1,1
9394,1,0,1
7341,195,214,10
9289,18,1,2
6726,7,0,3
6725,10,2,1
6727,6,6,2
6728,16,8,7
6729,1,1,1
6730,2,2,2
6731,6,6,6
6732,35,42,9
6733,11,2,1
8846,187,10,16
6771,2,9,1
6734,2,2,2
6739,6,6,1
6736,5,5,1
6737,21,22,5
6740,15,14,4
6741,55,62,17
6743,2,2,1
6744,15,28,2
6773,2,1,1
6745,1,1,1
6746,1,1,1
6748,29,36,9
6749,10,24,1
6767,10,1,1
6778,6,4,1
6755,1,1,1
6762,1,1,1
6750,38,39,14
6751,19,20,6
6752,60,66,25
6753,988,284,17
6754,14,11,3
6777,50,42,2
6760,1,1,1
6818,9,2,2
6759,1,1,1
6808,1,1,1
6800,1,1,1
6776,6,3,3
6811,5,3,1
6763,3,1,1
6766,4,4,1
6764,5,5,5
6768,12,11,5
6769,7,3,1
6772,1,1,1
6854,49,29,5
6789,20,20,5
9560,6,3,1
6792,1,1,1
6791,7,16,1
6799,2,1,1
6825,29,79,3
6812,1,1,1
6796,2,2,1
6805,188,198,28
6802,0,2,1
7620,3,8,1
6804,9,2,3
6840,1,11,1
6841,27,160,2
6806,64,53,17
6849,21,19,2
6810,52,57,3
6809,5,5,2
6839,162,174,21
6936,162,174,21
6935,162,174,21
6845,6,3,3
6813,1,1,1
6815,9,188,8
6965,11,4,2
7321,2,2,2
6821,27,27,1
6822,1,7,2
6823,5,1,2
6970,3,2,1
6827,25,1,3
6828,1,1,1
6829,0,4,1
6857,1,1,1
6831,12,3,1
6895,8,8,4
6842,6,3,2
6833,10,2,2
6893,3,3,1
6834,1,1,1
6836,26,16,3
6876,19,9,1
6835,4,5,1
6848,458,285,3
6838,43,1,1
6837,47,44,1
7503,20,1,2
6890,2,0,1
6844,51,64,13
7085,3,2,1
6846,4,1,1
6847,111,12,9
6852,1,1,1
6851,35,2,1
7328,8,8,1
6908,551,534,3
6920,33,13,2
6853,5,1,2
6862,101,14,14
6864,944,993,10
6860,5,5,4
6865,6,6,1
6863,3,3,2
6867,17,4,3
7006,7,0,3
6868,3,3,1
6875,2,2,2
6869,9,2,1
6871,1,1,1
6872,1,1,1
6873,3,3,1
6894,23,28,1
6907,1,1,1
6880,203,36,5
6881,19,1,2
6883,47,37,4
6886,113,5,8
6892,48,180,17
6888,330,346,30
6887,4,2,2
6889,0,0,0
6911,795,757,23
6891,9,4,1
7016,15,24,5
6904,1,5,1
8081,15,2,1
6897,1,1,1
6898,26,1,5
6899,25,21,1
6925,1,0,1
7546,11,9,1
6906,1,1,1
6900,1,1,1
6901,3,3,1
6960,307,10,7
6914,15,1,1
6957,2,3,1
6903,1,1,1
6905,50,26,1
6923,5,2,1
7088,8,10,1
7161,547,8211,87
6917,30,5,3
7199,1,1,1
6916,5,0,4
6933,2,2,1
6919,9,1,2
6926,16,0,4
6922,14,6,3
8396,4,0,1
8414,11,7,2
8407,5,0,1
6940,23,23,1
7109,5,3,2
6927,244,172,53
6929,887,16,24
6963,39,0,3
8006,1,1,1
7198,2,0,1
6931,763,818,5
6955,20,8,1
6937,9,3,1
6943,579,86,20
7976,86,627,20
6938,61,41,4
7027,13,4,1
7059,335,24,21
6948,169,9,12
6941,1,1,1
6944,8,3,2
6942,5,5,1
6945,13,14,1
9655,7,1,1
7630,1,1,1
6947,10,1,2
7117,1,0,1
7041,3,1,2
8061,13,675,15
6949,16,3,2
6951,23,1,1
7151,4,1,2
7551,1,0,1
7545,100,54,4
6952,3,3,3
6956,20,0,1
6961,1,1,1
6992,4,4,4
6981,4,4,4
6976,5,4,4
6962,5,4,4
6986,4,4,4
