github_number,additions,deletions,changed_files
10780,213,3,3
13463,131,4,5
10714,1,1,1
10704,205,43,9
10702,15,3,1
10708,1,26,2
12769,1,1,1
11541,190,45,8
12746,210,213,8
10746,1,0,1
10706,61,2,3
396,26,2,1
10727,24,5,3
10722,200,38,9
10723,72,30,5
10718,16,16,2
10707,7,14,1
10726,12,8,5
10720,7,5,2
10721,62,6,7
394,781,444,21
10737,88,14,6
10713,44,0,2
10814,4,2,1
10715,1,0,1
10728,33,82,10
11483,16,1,2
517,217,76,1
10742,3,3,2
10731,25,1,2
10741,25,1,2
10840,72,49,10
10745,619,84,8
10733,499,421,7
11331,27,14,3
10793,23,3,2
13063,156,72,18
12359,1,1,1
399,5,3,2
10739,1,1,1
10744,4,33,4
10761,0,5,1
10748,193,96,8
10750,0,86,1
10757,3,3,1
10756,106,68,6
10760,921,326,7
13000,101,7,4
12714,221,61,19
13383,103,7,4
12700,84,43,24
10759,19,6,6
10880,83,28,5
10766,7,3,3
10769,142,10,5
10770,1,1,1
10775,43,8,7
10788,65,42,8
10774,91,75,13
11589,1,3,1
10960,760,116,22
10928,434,243,42
10942,1836,489,31
10804,46,22,5
10865,18,6,2
10842,18,6,2
397,109,76,7
10794,10,0,2
17974,13,12,5
17957,13,7,4
17973,13,12,5
10784,77,45,5
10787,6,6,3
10783,1,215,3
10823,282,56,4
10792,2,1,1
10790,0,5,1
10789,1,1,1
10811,329,151,16
12368,8,8,6
10795,10,18,1
10820,211,13,6
10813,24,0,6
10851,313,313,36
10803,5,26,2
10850,154,31,7
10801,92,4,3
10825,16,5,2
10812,24,1,2
10805,24,0,1
433,700,135,16
10834,50,144,13
10835,72,17,5
10833,168,0,2
10808,11,0,1
10815,40,18,10
403,136,16,8
10837,1,1,1
10817,1,1,2
10818,0,2,1
11021,30,5,3
10827,11,12,5
10903,4,4,2
10900,24,8,2
415,154,1,8
17628,17,18,1
17627,17,18,1
17629,17,18,1
17559,17,18,1
10874,14,17,3
10830,14,2,2
10861,28,27,2
10844,30,30,12
422,562,213,23
406,155,104,15
10891,25,17,3
11100,230,75,8
10852,122,16,8
10841,118,0,3
10839,361,0,4
409,112,112,10
10843,1,114,1
10901,2,2,1
10846,47,65,14
10854,547,6,13
10847,4563,33,43
11045,127,13,3
11490,168,35,5
10858,257,184,3
10978,20,2,2
10855,71,0,1
11917,424,73,15
10894,49,15,2
10879,40,49,7
10862,68,5,2
10863,134,145,16
10878,372,303,8
519,1138,139,25
10906,0,2,1
10877,140,92,13
10931,75,23,8
10935,177,193,19
412,1,2,2
10917,1017,427,65
10932,76,82,4
10869,2,2,2
10870,39,36,9
10948,0,42,1
10983,0,33,1
12304,1,20,4
12307,5,165,9
10886,2,13,1
10876,4,0,1
10969,191,191,12
10882,1,1,1
10883,199,888,75
10884,86,10,10
10896,203,16,8
10898,246,51,10
11259,13,4,1
10913,664,84,15
10893,13,13,7
10892,5,0,1
11606,148,0,10
11489,108,17,17
10956,28,5,3
10973,125,4,12
11707,430,62,18
14283,356,2,7
12910,841,39,23
14265,612,20,12
781,80,1,1
10895,10,10,2
10933,241,227,5
11166,64,0,6
11054,57,0,6
10963,0,0,0
14629,2425,171,52
10897,1,1,1
11011,18,6,2
11415,550,8,14
10899,0,309,59
10904,134,22,5
413,140,6,5
469,326,148,9
11725,2138,33,15
12219,2145,33,15
11073,2663,2447,209
10907,19,1,4
11016,15,77,4
436,492,109,29
10949,0,45,1
10908,4,4,3
10982,2343,599,53
10918,22,11,3
10916,22,11,3
10909,44,79,9
12399,230,15,3
12623,33,20,2
10923,35,29,1
10920,149,111,24
10921,149,111,24
10967,0,32,2
10957,4,4,2
10911,29,4,2
10951,8,1,1
10910,7,4,1
10915,3980,2926,12
11106,2,1,1
11113,2,1,5
11115,2,1,2
11265,2,1,2
11262,2,1,3
11264,2,1,2
11263,2,1,2
11144,2,1,3
11133,2,1,8
11147,4,2,3
11146,3,1,3
13266,27,41,1
11154,4,2,3
11150,3,1,3
11171,3,1,3
11258,2,1,2
11257,2,1,2
11126,2,1,3
10914,4,3,2
11361,30,59,5
10958,1,1,1
10944,1,0,1
10966,26,10,4
10998,7,20,2
11022,10,14,1
10934,6,9,1
10937,757,1,4
10997,178,6,2
11042,1,1,1
10939,377,372,24
10943,5,21,3
10941,8,28,2
11109,762,1182,25
470,326,148,9
10946,642,332,43
10947,13,7,7
11438,31,23,5
10952,54,49,5
11061,2308,1048,52
10954,169,35,4
10970,11,13,2
3286,4472,1268,53
3460,2195,118,36
11427,310,124,11
11733,293,117,11
10971,88,49,7
12240,123,147,15
13121,114,79,16
11245,35,12,6
10965,10,8,1
11782,32,1,2
11034,1059,342,32
13007,1478,906,92
13054,1598,447,53
12967,568,486,9
12959,306,258,23
16678,206,1048,25
10964,22,11,4
10974,6,6,6
10972,5,5,1
11026,14,6,2
11649,16,12,3
11677,32,13,8
12223,9,13,6
10979,26,1,1
11708,112,7,6
11672,7,2,1
424,63,8,2
11743,18,98,6
11134,23,24,3
11222,141,52,10
10984,5,0,1
11010,256,38,6
10986,49,0,2
11005,22,16,7
418,74,40,5
419,74,40,5
10989,245,120,14
12045,23,1,2
10991,17,4,1
10994,11,11,1
10995,97,0,8
12567,8,8,2
11435,52,16,2
13144,173,151,9
11012,190,79,8
432,132,53,1
10996,0,178,6
11015,14,12,2
11000,12,42,2
11003,8,0,2
11006,163,62,17
440,151,8,3
11007,4,18,1
11050,27,279,18
427,160,8,7
11014,168,149,16
11035,40,1,4
11056,18,14,9
11145,63,4,2
11018,94,72,10
11017,1,1,1
11076,18,6,2
11077,35,0,3
444,53,9,2
11284,1006,463,60
11047,749,236,32
11020,1431,364,21
11044,515,30,15
11019,5,0,2
11057,6,5,2
11031,146,11,11
11032,115,15,5
11025,53,11,2
11023,2,2,1
11024,1,0,1
11027,1,1,1
11029,302,199,4
11030,6622,2860,5
11667,139,149,2
11028,1,1,1
11063,1,0,1
472,2180,571,45
11066,1,2,1
11039,64,10,2
12232,1334,1278,527
11176,18,6,1
11037,31,27,1
520,842,6,5
11433,2,1,1
11153,848,209,17
431,1,1,1
11051,1127,241,27
11421,10,8,2
11048,247,34,10
11049,6,6,4
11059,24,3,2
11881,4,4,2
11130,1114,287,25
13325,324,193,6
11052,4,3,1
13523,778,189,30
11067,4,2,2
17436,112,63,6
17546,123,69,6
17547,108,60,6
11080,45,14,5
11408,304,10,8
1207,9,3,1
11055,40,250,20
11401,304,354,10
11064,3,6,2
11060,20,2,3
11058,12,2,2
11365,29,10,1
11072,2,2,1
14477,179,6,10
11242,664,2,9
11299,420,4,11
11200,28,5,2
11088,13,11,4
11070,262,5,6
11123,3789,0,4
11139,132,6,6
11565,2,2,2
11071,2,2,1
12275,177,75,17
11349,7,2,1
11078,1,1,1
11276,1320,906,33
11079,9,20,1
11081,3379,1012,42
11141,132,106,66
11170,160,130,27
11082,14,6,7
11084,6,5,3
11091,169,17,23
11086,50,1525,31
11419,164,1,4
12919,1472,525,21
454,3190,1360,70
11104,1,1,1
11089,5,9,1
11093,15,11,1
11096,65,82,7
11097,1,1,1
12401,50,34,7
11098,2518,278,41
11172,2,2,2
11101,10,4,3
11558,313,146,12
11158,313,146,12
11107,49,20,3
11118,56,33,2
12096,8,12,1
12112,69,114,1
12139,75,122,1
12287,2087862,1509183,17572
11127,37,38,1
11128,12,12,1
11102,68,71,1
12420,87,93,1
11978,69,68,1
12798,249,370,1
11190,290,385,1
16316,302,301,1
11461,43,43,1
11588,7,7,1
16348,976,99,4
11191,237,252,2
11389,45,45,1
11390,41,41,1
11961,145,140,1
11937,2382486,0,14358
11636,39,43,1
11391,8978,3283,339
11455,39,43,1
1225,15,0,1
11911,37,37,1
11664,22,24,1
11590,11,11,2
11909,12,20,1
11897,30,37,1
11114,2,0,1
11105,431,207,36
11110,96,9,6
11807,26,2,3
11108,26,2,3
11117,10,0,1
11111,4,3,1
11112,1886,0,31
11306,48,9,5
11425,15,72,27
11495,136,1,2
11129,25,30,1
11151,25,33,2
11167,40,62,1
11182,18,25,2
11207,41,51,2
11231,23,23,2
11232,19,25,2
11120,41,79,9
11122,1,0,1
12440,18,44,1
11121,49,2,2
11168,374,426,1
12179,126,27,10
11125,4,2,1
621,2868,21,24
442,2796,1,22
11337,68,71,1
451,1866,1125,31
12218,275,19,9
11837,276,24,8
11493,461,151,29
11199,66,14,3
11143,137,254,37
11132,12,0,1
11402,1,1,1
11142,18,19,2
11137,36,0,1
11138,7,4,1
11396,74,31,7
11508,78,27,7
11140,38,0,1
11274,1351,635,23
12137,1162,250,32
11179,53,952,46
11201,128,91,3
485,2382,809,63
11148,39,39,6
11161,10,3,2
11152,26,5,2
11156,296,26,6
11157,2,0,1
11159,20,19,2
11285,83,74,3
11240,299,81,12
11163,105,0,2
11233,4179,2145,63
11169,44,37,1
11175,32,0,2
12413,73,45,2
11270,545,4,13
16776,1010,279,25
12057,167,32,1
11397,97,33,6
11177,125,60,6
466,2188,164,43
11180,39,2,2
11195,179,63,16
12563,281,55,19
12446,295,57,21
11187,24,8,1
11189,158,55,13
11192,13,12,13
445,0,0,0
446,6,0,2
447,6,0,2
11350,0,59,2
11194,38,2,2
11211,38,2,2
11212,38,2,2
13027,307,50,22
11303,174,25,8
11196,28,0,4
11202,246,1210,60
11198,397,18,9
11220,745,12,17
11344,783,5,9
11203,95,200,1
11224,5,10,1
11219,4,20,4
11225,268,123,16
11247,18,11,1
11497,18,11,1
11206,9,0,1
11204,83,32,6
11205,12,4,4
11229,40,25,5
11214,23,3,4
11209,27,1,3
13857,46,2,4
11236,353,44,8
11208,1315,192,34
11341,12,0,1
11215,50,1,3
11213,297,66,5
458,1224,59,12
11216,14,14,2
11223,133,23,5
11293,133,23,5
11217,24,8,8
11218,25,58,10
11221,0,4,1
11226,14,2,2
11197,7,7,1
468,1291,510,24
12382,7,7,2
11241,161,40,7
11228,148,8,8
11249,1626,1626,28
11248,167,20,3
11230,270,294,11
11244,2,2,1
11250,999,60,25
11720,910,226,35
11542,911,224,35
11238,92,262,21
11246,8,4,2
11243,20,20,2
12801,2,0,2
11329,3,0,1
11335,21,5,3
11330,3,0,1
11403,1648,775,42
11467,1144,408,26
462,44,116,10
11368,1400,16,25
452,508,1,7
11332,6,3,3
11251,0,332,17
11253,39,17,7
11252,893,191,46
11254,4,2,1
11255,29,50,3
11256,62,50,9
11387,42,114,4
11260,7,2,2
11424,80,10,3
11476,82,10,3
12021,4,1,1
11753,1,1,1
10988,1,1,1
11266,2,1,1
794,89,73,6
11268,2,2,1
11269,2,2,1
11275,1191,158,33
11277,8,2,2
11279,35,129,27
11296,1234,283,52
11297,1343,1156,95
11700,2017,317,39
12042,897,86,16
450,22,24,3
11283,4,4,1
11307,176,73,5
11313,196,63,3
11355,11,11,1
12600,170,45,8
12603,170,45,8
11322,20,19,2
11319,44,73,4
11309,19,23,2
11290,2617,50,38
11289,3,3,1
12151,44,7,3
12186,161,18,9
13011,531,20,15
11286,2,1,1
11287,2,1,1
11291,415,30,7
11292,19,17,1
11465,18,0,1
453,390,176,3
11312,3,42,3
11351,1384,2890,139
11300,7,7,7
11963,3309,1773,58
11301,4,2,2
489,11,3,1
11305,6,0,1
11800,76,20,3
11582,0,2,1
11314,109,80,18
11823,80,13,6
11426,153766,74755,3334
11429,40,1,2
11405,39,1,2
11398,268,1,6
11310,66,11,2
11302,66,11,2
11315,1,0,1
11304,19,25,15
11831,53,5,3
11311,1,11,1
11316,8,0,1
12648,8,0,1
11318,29,35,4
11320,1012,378,53
11353,2156,564,30
11323,754,310,16
11363,886,137,34
11388,29,56,5
14177,15,30,5
15091,1580,221,47
11324,1,1,1
11325,17,9,1
11327,235,46,7
12432,25,9,3
11416,36,36,36
11417,34,34,34
11412,40,40,39
11328,557,97,11
11364,2,1,2
11339,1,1,1
11334,553,21,7
11348,1,0,1
11357,53,72,2
11372,152,93,6
11501,27,22,3
11342,351,13,7
11859,277,61,7
11724,132,0,4
11345,149,0,2
11346,28,25,9
11406,30,18,11
12536,580,122,27
455,13,2,3
518,740,3241,46
11352,11,2,1
16820,4047,0,39
11360,26,17,9
460,28,1,1
13079,322,59,14
13042,326,67,14
13080,325,66,14
11358,231,717,12
11432,100,19,4
11366,0,5,1
464,100,8,2
12058,0,9,1
13838,862,843,37
11374,132,55,4
11371,1,1,1
11380,71,28,5
12014,24,1,2
11379,10,6,2
11393,20,22,3
11373,320,92,9
11376,30,17,10
11657,31,17,10
11687,2112,525,46
11534,300,11,14
11375,682,326,18
11392,1,1,1
478,1,1,1
11386,4,4,2
11377,0,270,5
11378,1,1,1
11472,35,35,1
508,414,418,84
11384,2,0,1
11383,7,6,1
11382,409,354,4
11518,44,6,2
12408,4,1,1
525,448,14,12
11608,177,11,10
11607,139,11,9
13046,4,7,2
11410,34,34,2
12467,38,15,8
11810,25,32,2
12300,7,0,1
12524,18,16,3
12301,7,0,1
11394,8,0,1
11555,223,107,7
11757,225,108,7
12326,301,314,10
13577,8258,2150,233
929,0,142,1
11482,224,92,16
11400,162,41,23
11507,3142,445,120
11751,3307,718,114
11512,129,50,8
12710,129,50,8
11644,11,760,9
11409,2,2,2
11547,1,38,2
11548,1,38,2
13690,18,1,3
11480,106,32,2
11715,191,98,4
590,44,32,2
11705,11,4,6
11456,111,187,11
11437,1,1,1
11615,244,36,10
11414,114,44,5
11413,482,82,4
11444,2138,114,48
12138,31,9,6
11418,9,0,2
11445,2441,983,34
13049,1,2,1
11502,5,5,2
11422,8,0,3
12105,48,1,6
11458,41,33,7
11639,57,2,4
11464,2,1,1
11654,54,13,2
11430,25,9,4
11428,8,23,2
11952,191,301,20
541,637,90,11
11877,902,286,54
11567,380,107,33
11447,31,0,2
11434,31,0,2
11440,189,61,13
11505,203,61,13
11485,4,2,1
11441,98,200,4
11460,918,95,25
11487,136,56,15
11696,2089,349,57
11811,2046,349,57
1520,1142,869,31
11903,1426,708,53
11890,240,0,4
11889,239,0,4
11888,72416,29300,1614
11506,11,11,1
11446,1,1,1
467,486,0,4
11470,386,53,44
11543,800,51,17
11566,12,1,2
11449,3,0,1
11451,3,0,1
11450,5,11,1
11452,2,2,2
11499,83,8,5
12427,591,109,20
11793,4,207,8
11454,83,5,3
11650,170,72,9
496,702,383,4
11459,135,270,8
11462,6,0,2
11471,123,1,7
12344,6,6,1
12530,115,104,1
11658,56,17,9
11463,50,4,1
12899,513,0,13
581,464,1,8
11549,99,27,2
11623,519,85,12
11473,519,85,12
11477,45,0,2
11478,43,2,3
487,2257,882,108
11571,66,31,3
11484,1,1,1
11486,91,95,27
11488,39,7,3
11453,12,0,1
646,2624,1464,37
11550,29,36,5
11494,17,1,2
11569,3,31,2
1091,81,12,5
11561,370,263,22
11498,370,263,22
11545,405,248,14
11496,1437,1,14
11675,532,553,45
11787,653,590,60
11531,288,62,4
11500,71,17,11
11746,5,2,3
11509,120,1,4
14072,120,1,4
14071,72,1,4
11503,1,1,1
473,125,26,7
11670,150,6,7
11816,8,4,4
11769,48,11,2
13260,24,2,2
16850,20,29,5
475,82,19,2
11627,4,0,2
11742,103,70,2
11781,846,1295,24
11736,10,1,2
11511,10,1,2
11610,16,0,1
11514,5,5,2
11568,897,178,33
11513,1,1,1
11517,1,1,1
11621,247,8,12
11822,259,21,13
13356,73,1,16
13163,82,25,6
488,1410,1122,238
11526,2,2,2
12696,1,1,1
11522,1,1,1
11521,29,4,3
11519,23,26,5
11520,4,1,1
11539,44,4,2
11524,52,15,6
11532,5,5,2
11529,607,31,9
11536,70,81,13
982,0,1365,7
11652,267,6,13
11766,158,6,8
11538,478,104,17
11537,8,1,2
12405,7,2,1
11581,1,1,1
11546,1,1,1
11763,49,16,3
11544,49,16,3
11573,126,15,6
12969,58,6,3
11643,58,6,3
15175,130,106,6
15165,59,35,4
476,23,5,1
11570,376,53,5
11551,102,0,10
11552,68,6,2
12002,1010,277,20
11557,1,1,1
11563,3,1,1
11560,447,128,5
11594,34,14,2
11596,34,14,2
11597,34,14,2
11562,0,2,2
11564,261,10,22
11679,304,52,22
13217,1569,360,48
521,1619,669,8
11592,214,62,6
11577,26,9,4
11572,36,12,2
11575,2,0,1
484,27052,10477,780
11583,20,1,2
11620,54,62,4
11674,3126,2628,109
11585,20,0,1
11964,234,0,2
13365,40,5,2
11601,3,1,1
11593,2,2,1
11622,126,453,31
11637,179,45,2
11614,2,2,2
11611,18,168,8
11599,1,1,1
11641,3,2,1
11630,14,9,3
11619,85,38,3
11710,33,9,3
12265,90,90,2
618,31,2,6
11874,177,292,24
11612,1,1,1
547,561,175,12
11613,1,1,1
11616,2,1,1
11768,265,6,13
11648,108,20,2
15471,2,2,2
15472,3,3,2
14959,2,2,2
11624,76,8,5
479,3881,55,41
11653,387,2,6
11625,19,8,2
11647,218,50,12
11626,149,14,8
11967,40768,26481,1542
11974,63,6,2
11901,294,60,13
13499,439,494,26
11638,24,1,6
12621,31,28,1
12583,0,0,0
11635,10,0,2
11631,15,15,1
11632,1,1,1
11633,19,2,2
11634,0,1680,61
12234,2193,268,27
11646,1259,5,17
11985,5992,3514,173
12047,1950,940,22
12086,4599,1340,73
11692,537,6,12
11651,1483,5,12
11925,14558,12904,662
11959,1906,10,22
12103,606,207,19
12263,346,186,14
12135,3034,67,48
12852,184,77,23
11981,2136,451,15
11833,686,93,16
12075,198,1,2
12313,37,28,1
11645,282,0,2
11730,998,959,20
11662,2,1,1
15375,284,59,10
15459,13,5,5
15462,5,1,4
15221,285,51,25
11668,926,359,15
11770,447,0,6
12540,1576,347,28
13284,732,174,16
12031,1160,130,23
12375,1362,43,22
12256,1121,285,16
12278,306,74,6
11774,241,102,7
11829,197,31,9
11764,9,3,1
12150,2568,125,33
12184,4029,39,33
12239,12,12,5
12178,1745,206,18
12176,3654,618,46
11950,1381,136,21
11659,251,512,21
11661,53,11,5
11665,1,1,1
11673,16,27,7
11863,694,640,63
14098,183,7,5
11684,38,51,9
11671,255,88,5
11972,370,0,2
493,670,43,16
14954,181,122,4
11680,2,3,1
11681,6,19,2
11694,604,211,17
11686,22,22,6
11685,24,24,8
11690,2,1,1
11712,37,29,4
11805,4,0,2
11693,141,303,45
13565,566,278,33
13040,489,145,28
11886,13,0,2
12815,1360,82,34
12257,569,616,4
11706,19,2,2
11688,12,3,2
11689,7,7,3
11701,437,148,20
14666,0,16,4
11704,822,22,18
498,239,7,6
12454,94,0,2
12024,18,8,1
11717,591,186,16
11709,275,96,8
11830,303,109,21
584,707,637,17
11713,29,24,2
673,246,245,35
11875,60,14,8
11869,318,16,17
11892,382,25,11
11714,140,133,4
11729,134,133,4
11716,83,5,5
11809,936,7,12
11718,934,5,10
11767,344,0,3
11812,344,0,3
1492,337,1569,410
11784,348,17,5
11741,125,0,4
11719,43,3,4
11878,248,0,5
11844,278,0,5
11794,780,16,21
11726,38,9,10
11731,312,2,10
11750,1,1,1
11775,1,1,1
11744,70,9,7
11732,1,1,1
11771,8,8,3
11738,4,4,4
11756,16,4,4
490,1,2,1
11759,21,10,7
11832,1671,71,28
12152,1269,0,13
11748,15,9,2
13237,30,0,1
14096,165,212,10
545,1114,114,23
12131,1406,394,6
11797,1997,1584,82
543,417,106,13
15826,380,85,9
15833,380,85,9
15834,324,6,6
11761,1,1,1
539,1090,91,16
11857,410,458,16
11783,106,109,35
11858,85,0,6
11924,32,31,1
12613,32,31,1
11836,16,10,1
12260,218,108,13
1156,1583,3,5
11802,121,28,3
12001,105,17,5
11789,10,1,1
11790,5,3,2
11792,2,10,2
11814,362,68,7
8642,892,322,20
11795,2,0,1
12121,327,210,23
11806,10,0,1
11825,0,6,1
11872,0,10,1
891,1015,63,20
12397,65,44,10
12277,65,44,10
11826,254,140,9
11834,712,24,3
11842,660,0,4
11843,805,0,2
11845,308,0,1
11846,208,0,1
11988,32,13,1
11957,41,4,6
11813,8,8,7
1069,209,0,3
11862,1097,102,16
12049,1426,438,45
11815,11,1,2
11945,37,12,2
11955,216,1,4
12013,454,11,2
11817,16,20,1
12244,18,12,4
11868,67,18,11
505,484,8,6
12479,32,17,4
11819,3,128,2
11820,1,1,1
11821,55,1,2
11905,2761,350,65
12311,50,159,2
11971,42,65,1
13263,83,15,8
11900,61,3,4
12901,86,82,3
13114,46,46,2
13116,86,87,4
11840,11,1,2
11982,0,0,0
12012,81,182,1
12237,133,198,1
11979,99,110,1
12727,55,98,1
11873,141,55,29
13929,22,60,5
1083,531,10,19
11864,69,142,13
12246,580,29,12
12009,593,29,12
12006,518,36,34
12093,459,100,12
12018,366,180,10
11879,494,221,21
11882,493,221,21
11883,487,215,18
11867,63,12,2
3192,662,0,4
700,634,0,4
11860,14,8,2
11848,107,17,2
11993,159,24,2
12072,167,61,11
11966,2,0,1
11922,1,1,1
823,550,0,3
12353,199,22,9
12639,199,22,9
12641,264,19,10
11861,13,12,2
11942,500,0,6
12589,126,65,11
12747,238,97,12
11913,680,56,12
13205,463,24,4
13581,203,6,7
11949,10,0,3
11876,63,71,3
11939,63,71,3
12089,3,2,1
13564,44,72,6
11893,8,7,2
11884,82,28,11
661,220,0,2
665,365,0,2
12101,46,63,5
12269,48,16,3
11885,111,112,21
12196,406,32,23
11906,106,15,7
12197,244,16,13
11891,61,1,3
11986,107,30,7
11929,98,76,1
1078,250,17,5
11902,385,238,17
15568,332,2,3
15544,2,3,1
11904,338,55,13
11921,5,1270,20
12371,2,2,1
12268,502,1200,25
12189,77,1243,31
12652,15,275,9
12144,322,15,13
11914,26,6,3
11936,65,2,4
499,11,2,2
11916,136,26,2
11933,3,2,1
13366,360,75,7
11915,26,1,1
501,99,8,4
15024,53,3,5
11923,37,1,3
11934,3,2,1
12449,16,0,1
12458,8,0,1
11854,1981,179,89
11920,879,1,16
544,344,0,3
11927,61,8,2
12007,7,0,1
12015,19,8,9
12071,4,4,2
11954,159,0,2
11951,129,0,2
11932,81,11,8
14106,12,18,3
14202,19,6,2
12866,869,91,20
12851,861,108,17
12804,119,0,2
12964,1352,272,19
12860,788,227,12
12966,3479,190,18
12145,4208,2374,34
3428,406,130,7
11935,1920,47,23
11931,88,66,15
11930,6,6,3
11940,75,24,10
15160,18,7,1
11938,1,1,1
12108,2013,188,30
12195,582,10,11
1220,1063,0,5
696,282,0,2
12061,49,17,2
12281,210,209,6
13569,1,2,1
11944,1213,3,4
11962,1367,2,5
12376,14,4,3
12761,445,260,11
12425,52,8,3
14062,17,2,1
14128,9,6,1
11956,5,8,2
11958,0,316,3
12274,90,8,8
12241,90,8,8
13322,486,21,15
11970,4,0,1
11965,4,0,1
11969,42,110,10
12169,53,35,4
17007,130,14,10
12016,15,0,1
12531,9,6,1
11980,93,21,2
11984,7,2,1
12056,340,56,3
13086,22,6,1
12230,14,48,1
12041,12,59,3
11995,168,58,7
11994,168,58,7
11991,326,343,4
500,1344,715,45
12209,148,77,9
12019,154,30,4
12070,45,20,5
12133,961,7,7
12236,6,6,7
13653,113,214,25
603,365,82,13
557,386,53,3
589,730,144,10
12036,2192,1396,97
12102,156,84,38
12228,1036,397,48
12011,412,77,12
12226,2,1,1
12712,66,5,4
12020,56,10,4
12028,83,10,5
13355,503,118,46
12026,443,140,54
12023,0,1,1
12264,392,150,14
506,41,41,6
531,15,15,3
12094,135,7,3
12027,91,26,7
12215,14,13,7
12327,16622,6173,1237
12330,14,13,7
12030,5,4,1
12034,183,161,5
12035,199,9,3
12032,15,2,2
12354,14,133,15
12039,3,3,2
12136,175,3,3
12054,107,75,20
576,1155,193,13
12380,7,3,1
12051,1,1,1
12050,6,1,1
12048,30,3,2
12053,159,4,7
12132,1321,644,59
12224,1435,21,19
12134,2455,575,70
12092,294,583,25
12060,2,2,1
12059,2,2,2
12063,222,74,14
12074,1173,1,11
12085,276,26,12
12079,34,18,5
504,75,34,3
12366,31,20,7
12078,31,20,7
12077,221,4,5
12091,15,1,2
12081,1,1,1
12082,1,0,1
12084,23,1,2
12214,4,2,2
12117,27,0,3
12250,27,0,3
12087,41,49,8
13148,0,1,1
12090,23,5,3
12619,42,1,3
12303,68,31,2
12212,410,421,38
12238,410,421,38
12098,5,1,1
513,49,141,24
12143,442,184,14
12099,121,67,3
12100,54,10,2
12118,4,2,1
12898,1,3,1
12879,1,3,1
12631,10,2,1
12737,5,0,2
12107,21,16,1
12114,3,0,1
12181,43,4,2
12106,36,15,1
12109,6,0,1
12119,27,2,2
12208,71,6,6
12110,90,28,6
12147,3854,1500,56
12115,9,270,8
12172,196,46,14
12290,230,23,4
509,5,0,1
511,3,1,1
12123,178,116,5
12128,77,31,6
12127,25,17,4
12656,78,14,5
12130,746,70,25
516,41,28,7
12229,3,5,2
12369,2403,0,13
12687,2620,23,17
12701,2699,27,18
12142,8,8,3
514,1,1,1
12141,303,11,6
12149,170,148,9
12203,8,4,2
12284,447,90,13
535,24,2,1
14144,14,1,1
12157,14,4,3
12175,2,27,2
12154,32,0,3
12158,25,21,2
515,10,10,1
12165,40,17,2
12166,40,17,2
12156,20,0,1
15286,86,1,8
542,1125,635,199
12160,7,7,1
12352,93,95,8
12163,82,18,7
12308,21,18,5
12164,1,0,1
12349,1,3,1
12528,2,0,1
12328,1,3,1
12167,5,0,1
12248,16,6,1
12173,132,11,3
12188,611,256,10
12170,515,216,15
12227,3,3,3
12069,2357,13,28
12073,1095,272,12
12174,231,0,5
12182,2,0,1
522,0,3,1
12337,30,14,1
12339,82,29,3
12233,25,175,3
534,126,95,13
526,40,14,5
12347,60,57,12
12342,20,3,3
12335,599,340,31
12314,207,33,5
12192,4,1271,8
12193,4,1433,10
532,2055,453,14
13641,711,2405,41
12566,54,0,2
12194,1,1,1
12505,44,47,3
12385,27,16,3
12392,21,15,4
12685,0,2,1
12525,77,62,2
528,40,4,2
12279,6,0,1
12198,2,1,1
12199,782,381,38
12204,1,0,1
12205,67,38,6
12225,328,106,8
12217,30,38,5
12216,3,0,1
12905,28,3,2
529,7,2,2
12211,1,1,1
12202,235,216,9
12210,4,1,1
12249,1,1,1
12398,313,0,3
12222,69,49,10
12221,605,499,29
12231,6,1,1
12736,337,53,19
12529,147,29,14
12514,348,53,20
12518,147,29,14
12669,327,53,19
12242,1,1,1
12252,48,17,4
12254,48,17,4
15543,18,1,2
12768,240,16,9
12243,96,6,6
12245,80,8,2
12251,68,89,9
12296,85,87,1
12416,1,1,1
12262,3,0,1
12272,4,2,1
13367,11,2,2
12395,212,25,11
12317,220,30,11
12332,90,39,5
12258,94,15,2
12351,90,39,5
12270,41,51,1
12430,63,3,2
12261,63,3,2
12350,93,101,4
12671,1,1,1
14399,5,5,1
12267,12,2,1
12407,14,40,2
12266,39,1,2
12340,90,0,3
12436,50,7,2
536,15,15,1
12273,82,59,5
12271,50,47,18
15890,35,27,2
12451,19,4,5
14012,35,27,2
15889,35,27,2
12292,182,48,21
12373,50,36,9
12282,50,36,9
12280,1,2,1
12318,8,0,1
14687,255,182,21
12478,95,120,12
12550,95,120,12
12321,201,0,2
12295,32,16,4
12299,4,2,2
12293,4,2,2
13371,421,295,20
550,505,380,65
12336,286,290,17
12291,8,0,2
12294,102,17,3
12665,234,250,3
12320,366,351,52
12309,23,3,1
593,652,251,36
12635,2,0,1
12355,137,97,5
12316,135,4,3
12306,2813,893,87
538,2,2,1
12422,104,11,6
12476,275,0,3
13409,8,7,1
17411,245,238,3
12315,30,3,2
12441,46,6,3
553,161,17,3
12779,40,7,2
12370,201,24,14
12323,119,44,11
12362,289,64,25
12322,4,4,2
12334,41,120,11
12455,125,47,15
12331,581,69,13
12333,10,20,5
12341,59,56,12
12343,6,6,1
540,130,57,7
12381,30,13,6
12358,1,0,1
14136,2,2,1
12346,11,0,1
12469,14,1,2
12372,178,78,7
12400,42,22,2
15494,18,5,3
12357,35,4,3
12459,171,1,2
12367,4,4,2
12378,134,9,15
12414,15,15,7
