github_number,additions,deletions,changed_files
5168,1,0,1
4726,819,525,39
5174,6,1,1
6026,6,17,4
5185,51,15,1
5103,1,129,4
5186,25,30,4
5187,1,1,1
5204,4,126,3
5194,6,2,2
5195,8,5,1
5360,300,18,7
5889,67,6,3
5971,18,2,2
5203,2,8,2
4702,14,2,2
5211,2,2,1
5770,40,9,5
5339,73,18,3
5336,4,4,1
5375,403,11,8
5954,6,0,2
5220,7,0,1
9234,57,40,4
8437,0,0,0
5859,36,20,4
5246,2,9,1
5468,19,153,21
5258,100,7,6
5235,208,17,6
5557,5,3,2
5232,685,74,14
5290,2,2,1
5561,69,14,1
5869,74,17,4
5222,2,1,1
5228,21,17,1
5221,12,51,5
5226,5,3,1
4725,233,0,4
8216,1,0,1
5536,2,0,1
5231,3,3,3
5452,824,386,22
5948,1,2,1
5496,490,12,9
5243,83,14,5
5241,262,2,11
5279,8,5,3
5422,475,6,11
5261,1,1,1
5309,600,926,15
5466,3,0,2
5357,8007,12992,359
5346,6895,13127,339
5270,327,12,3
5271,1,58,4
6107,30,10,3
5274,10,2,1
5484,5,3,1
5287,78,26,9
5280,50,12,3
5281,2,35,4
5282,198,3,3
5329,36,29,2
5851,3,3,1
5293,111,8,8
5288,78,26,9
5297,1,16,1
5807,1,1,1
5296,1,1,1
5607,46,0,3
5335,2,2,1
5303,112,25,18
5304,18,4,1
5300,9,2,1
5302,8,2,1
5322,2,1,1
5306,1,1,1
5409,2,2,1
5350,4,4,1
5312,29,25,2
5307,61,1,3
5320,238,57,15
5324,8,7,1
5332,8,6,1
5328,7,4,3
5330,16,4,1
5388,170,47,8
5547,8,1,1
5342,1,1,1
5464,347,12,11
4806,2096,7,39
4705,8843,9,90
5364,99,38,1
5340,5,3,1
5522,81,28,5
5353,4,0,1
6042,8,0,1
4887,5235,36,80
5345,5,1,1
5351,29,26,2
5352,9,0,1
9435,708,6,24
9144,407,0,7
5384,4,0,1
4608,8551,1,77
5373,160,89,8
5363,7,0,2
5368,2,0,1
5451,0,35,1
5564,6,1,1
5581,6,2,1
4473,52,1,5
5446,1,1,1
5369,22,8,3
5370,25,32,5
5882,2908,776,91
5381,5,0,1
10774,50,4,2
5377,45,21,4
5378,5,4,1
5383,2,1,1
5580,48,5,6
5415,1819,2010,71
5460,49,0,6
5389,203,30,6
5405,1,1,1
5504,103,585,57
5385,108,111,2
5386,19,0,1
6835,1985,1097,41
5445,184,237,12
5432,25,0,1
5390,10,9,1
5398,1,1,1
5396,3,27,2
5417,63,51,11
5426,130,57,5
5407,4,1,2
5786,32,9,18
5412,49,14,1
5524,117,28,6
5881,25,21,2
5418,4,1,1
10441,57,3,6
4549,5094,275,68
4480,878,141,10
4776,553,28,19
5424,114,25,2
5525,32,27,4
5441,7,4,1
5449,21,0,2
5430,308,24,12
5433,25,0,1
5437,13,8,1
5436,1,1,1
5488,633,209,23
5533,2374,655,36
5664,2,2,1
5444,19,20,2
5455,859,28,17
5530,14776,680,20
4706,3,0,1
7184,282,204,16
7198,265,183,11
5450,66,87,4
5518,219,69,10
7838,3121,153,94
5457,7,3,1
5659,31,81,2
5458,37,17,1
5754,7,1,1
5461,206,197,17
5559,147,23,1
5482,459,129,9
5650,92,126,4
5474,42,5,7
5472,22,9,1
6698,3,1,1
5476,9,12,3
5477,15,13,1
5515,5,0,1
5480,74,5,2
5833,26,107,4
5684,1,0,1
5486,1,1,1
5491,26,28,1
6632,18,1,1
5572,503,99,12
5493,1,1,1
5651,5,4,3
5556,2,2,1
5492,56,2,2
5494,43,1,2
5503,1,1,1
5498,8,0,1
5497,65,2,4
5523,200,155,28
6544,51,29,5
6563,1,1,1
5512,184,50,8
5513,24,17,1
5543,2,7,1
5706,1,1,1
5517,1,1,1
5521,23,19,1
5538,77,33,19
5528,3,1,1
5983,755,224,130
5531,3,2,1
5539,162,0,2
5821,47,5,4
5540,3,0,1
5544,12,3,2
5545,15,1,1
5546,17,3,1
5567,948,182,13
5839,347,121,4
5563,3,1,1
5597,1,1,1
5615,19,0,2
5568,380,315,4
5649,17,11,1
5207,769,90,26
4477,252,41,4
5094,881,87,24
5722,3,1,1
5574,146,20,5
5576,5,3,1
5579,30,71,6
5586,9,2,2
6177,39,14,1
5593,138,80,22
7164,87,0,2
7169,87,0,2
5617,5,1,1
5590,121,62,8
5647,1,1,1
5795,44,2,2
5763,370,133,30
5777,184,21,5
9206,81,4,3
5671,17,9,2
5648,37,25,4
5611,1104,197,32
5600,172,1,6
5677,54,25,1
6123,223,49,6
6114,223,49,6
6025,13,0,2
5603,0,1,1
5735,160,57,15
5605,2,0,2
4507,4134,73,90
4511,4135,75,89
4854,2672,70,72
5629,92,13,2
5618,76,8,2
5626,32,2,3
5624,1,1,1
7405,122,4,7
5632,2,2,1
5642,37,37,6
5633,214,214,23
5652,14,43,4
5705,2,1,1
5663,242,4,2
5670,18,1,1
5697,85,0,1
5653,5,2,1
5742,19,1,3
5654,2,2,1
5661,1396,13,11
5836,10,2,2
5655,46,1,1
5657,14,18,1
5685,607,11,13
5660,1,0,1
6127,84,3,2
6126,2046,1370,40
5678,1,1,1
5679,9,5,2
5767,69,17,8
5832,2,167,9
5687,1,1,1
5729,2,2,1
5686,13,1,1
5690,5,6,2
6489,1034,0,18
6490,1030,0,18
6524,0,6,1
5914,7993,2,86
5779,15,1,3
5828,7915,3567,555
5736,3,0,1
5838,421,1,8
6237,4318,474,79
6200,1946,275,40
6206,1644,250,23
5709,171,145,27
5702,72,41,15
5810,3,3,2
5707,113,1,2
5844,0,4,1
5775,501,271,22
5710,1,0,1
5714,75,2,2
5715,41,10,3
5768,50,5,3
5716,13,0,1
5799,4,1,1
5719,3,474,11
6639,21,1,2
6704,4558,3733,226
6736,5028,4199,229
5723,6,6,1
5854,1950,378,63
5727,96,14,4
5726,9,3,1
6174,4,1,1
5732,178,106,13
5822,91,6,2
5873,5,1,1
5813,6,2,2
5746,2,2,2
6186,2,2,1
5752,5,5,1
5762,1,1,1
5753,44,1,4
5769,27,8,7
5794,1,1,1
5780,17,2,2
5760,2,37,2
6825,10,3,3
6607,39,2,3
5765,4,3,2
5801,285,4,8
5776,1,1,1
5782,7,54,3
5840,4,2,1
5814,1,1,1
5790,29,0,5
5793,1,1,1
7830,0,1484,1
5808,3,1,1
5812,23,12,1
7084,221,90,5
5818,0,38,1
5847,1,1,1
5866,112,0,2
5825,8,0,1
5826,42,74,4
5827,64,0,2
5883,2210,428,25
6345,1527,55,33
6180,346,2,9
5835,5,5,3
5849,3,1,1
7073,1,1,1
5843,33,33,22
5912,677,88,26
5853,19,0,2
5855,47,13,3
5856,20,1,1
5861,74,9,3
5860,2,2,2
5875,8,6,2
5862,4,3,1
5874,20,20,5
5877,27,7,3
6658,481,265,14
6577,84,144,7
5884,7,4,1
6098,38,19,2
6045,97,74,2
6044,86,51,2
6614,2,2,1
7679,13,10,3
5891,68,43,6
5894,3,3,2
5897,2,1,1
5898,1,1,1
5909,47,36,3
5899,47,36,3
6162,120,3,4
5900,1,1,1
5902,22,8,1
5913,3945,119,96
6108,135,45,10
6066,129,45,10
5923,1,5,1
5937,33,16,2
6000,2,1,2
6063,14,2,1
5903,31,1,1
6146,10,11,3
5904,597,8,5
5905,184,2,3
5908,199,116,9
4552,268,70,6
5946,56,38,1
6227,9,0,1
5966,70,31,5
6024,1,0,1
5910,1,2,1
5978,105,311,24
5975,29,20,2
5959,111,18,10
5918,65,27,5
5919,1,1,1
5927,9,1,1
6070,1365,321,24
5921,58,86,3
5924,1,1,1
5926,4,1,1
5929,22,9,5
6437,23,11,4
6018,19,1,2
5934,26,14,6
7080,3,6,2
5928,1371,44,23
5933,11,3,3
5935,1,1,1
6082,3,3,3
6013,3,0,1
6582,1278,8,10
5940,620,3,9
5941,5,2,1
5942,1,1,1
5965,26,95,7
6310,177,60,19
5943,31,3,2
5944,513,63,9
5970,171,34,13
6019,208,34,14
6023,15,3,3
5949,25,13,1
5951,521,30,16
6005,26,37,7
6436,10,26,3
5986,2,2,2
6238,8,154,9
5963,453,315,16
6080,45,6,6
6231,1,2,2
5976,22,0,2
6006,0,6,1
6451,473,17,14
5972,48,4,2
6119,206,106,43
6010,1,0,1
5979,7,1,2
6087,36,42,1
6033,130,5,15
6410,244,73,19
5981,49,233,108
5980,211,4,4
5996,27,14,3
13283,7,898,13
5988,6,2,1
5992,99,0,2
6027,654,130,14
6187,15,0,12
6003,29,6,3
6366,2048,0,5
6176,2214,406,58
5999,2,2,1
6008,286,146,11
6009,25,11,2
6016,4,0,1
6017,6,0,1
5234,273,26,12
6011,25852,915,390
6149,28,88,7
6015,185,13,6
7535,6,3,2
6022,1,1,1
6167,197,5,7
6028,55,8,2
6260,9,3,2
6065,87,20,5
6031,0,1,1
6039,104,20,6
4500,649,432,27
4589,251,202,25
6036,2,2,1
6060,1,1,1
6038,2,2,1
6282,1,1,1
6043,4,2,1
6049,1,1,1
6052,1,1,1
6050,39,1,2
6055,4,1,1
6051,17,3,2
6081,27,4,4
6101,2,2,1
6427,3,1,1
6061,1,1,1
6175,361,0,4
6068,1,1,1
6076,3,0,1
6122,1,1,1
6072,14,2,1
6091,755,5,3
6086,1,0,1
6387,409,43,18
6089,2,4,2
6305,2074,176,36
6090,1,1,1
8065,16,11,10
6128,2,2,1
7293,1519,33,19
6120,3278,1237,87
6185,5386,1931,152
6133,1079,344,48
6100,5,1,1
6705,25,7,4
6720,21,0,2
6739,5,7,2
6104,70,25,3
6130,6,3,2
6204,18,5,1
6117,50,4,2
6112,24,9,3
6166,2,2,1
6138,78,0,4
6192,1,0,1
6141,3,0,1
6132,2,2,1
6150,98,115,14
6469,2860,7542,50
6470,2115,690,48
6137,26,1,2
6251,2,2,1
6143,32,0,3
6145,10,0,2
6147,2,2,1
6194,34,2,3
8882,456,91,10
9273,141,70,1
9289,33,17,1
6153,104,1,5
6157,1,1,1
6156,1,1,1
8776,5,9,2
6199,15,0,1
6265,12,79,6
6191,1,1,1
6171,21,0,3
6168,15,12,5
6386,1,156,4
6172,155,19,7
6209,160,19,7
6178,1,1,1
6183,4,4,2
6394,110,13,5
6197,1371,178,45
6188,25,14,3
6193,39,27,7
6189,48,43,19
6195,31,16,1
6256,135,170,16
6202,135,170,16
6205,2,0,1
7982,164,47,19
6208,1548,1468,37
6207,45,46,2
6213,49,27,1
4488,10,6,4
4485,10,10,3
6212,28,7,3
6216,51,4,1
6226,749,131,36
6220,235,16,8
6217,8,0,1
6225,1,1,1
6224,2,0,1
6232,4,1,2
6234,1,1,1
6242,1,1,1
6247,46,28,6
6244,51,51,17
6250,18,12,1
6501,9,15,3
6500,10,16,3
6688,43,2,1
7074,1,1,1
8229,34,19,4
6252,23,2,1
7693,247,8,11
6271,189,6,5
6274,196,7,7
6280,196,7,7
6521,290,31,4
7783,4303,576,185
6264,19,14,1
6261,3,3,1
6278,3,3,1
6307,1,1,1
6306,1,1,1
6263,135,31,4
6703,3,2,1
6564,3,1,1
6566,9,2,2
6266,1,1,1
7861,7,9,2
7853,8,2,1
6444,1435,14,23
6337,1435,14,23
6303,163,122,7
6273,34,0,1
6289,2,0,1
6297,2,0,1
6298,114,4,3
6302,9,6,3
6292,1,1,1
6291,1,1,1
6295,354,33,14
6296,23,25,4
6293,23,25,4
6383,210,193,11
7114,21,10,10
7123,23,19,4
6340,246,5,9
6376,168,10,5
6299,4,1,1
6300,0,27,1
6311,4,1,1
6474,2,2,2
6363,1,1,1
6313,12,5,1
6309,229,87,7
6461,2,2,2
6327,342,47,10
6861,274,42,6
6860,262,35,5
6335,498,446,22
6318,39,1,1
10297,507,125,16
10284,171,81,7
6507,7,6,2
6842,7,1,1
6584,5,14,2
6446,59,14,8
6330,5,5,5
6329,161,21,8
6347,1450,424,48
6334,28,16,3
6483,14,6,2
6404,145,43,18
6364,46,40,5
6333,3,1,1
6384,4,3,3
6342,842,373,49
6338,2,4,2
6355,1,0,1
6354,1525,390,180
6356,1,0,1
6361,18,18,6
8921,995,511,15
6365,19,19,2
6370,197,31,15
6439,54,9,2
6411,54,9,2
6380,32,32,14
6367,648,61,12
6369,33,84,4
6417,4,3,2
6433,452,299,25
6374,16,2,1
6676,1,4,2
6378,11,0,2
6405,463,9,9
6379,1,2,1
6385,1,1,1
7096,239,78,12
6423,222,60,3
6395,224,63,3
6392,10,6,7
7111,453,48,14
6393,5,0,1
6509,10,0,1
6400,46,10,1
7425,7,5,1
7886,7,5,1
7424,7,5,1
7015,89,4,2
6403,89,4,2
6440,94,5591,73
6406,30,5591,70
6432,2,2,1
6421,2,2,1
6459,39,6,1
7125,2,0,1
7485,1,0,1
7466,0,1,1
7484,1,0,1
7467,0,1,1
6416,14,8,4
6419,253,40,6
6685,3,0,1
6864,11,1,1
6760,2,1,1
6527,46,0,2
6422,28,14,4
6425,11,9,1
7108,398,44,5
6988,98,4,4
6435,4,1,4
6434,4,1,4
6504,1362,58,72
6441,1347,46,68
6442,13,24,1
6554,407,24,10
6555,409,25,10
6457,6,6,2
6458,19,9,1
6465,9,4,1
6464,9,4,1
6519,257,105,12
6568,213,161,10
6917,40,3,1
6480,140,48,10
6479,3434,90,7
6481,136,51,6
7490,4,1,2
6749,16,16,1
6744,24,16,1
6764,14,8,1
6488,2,2,1
6487,2,2,1
6496,1,1,1
6497,1,1,1
6499,249,8,7
7218,301,5,5
6511,8,56,1
6587,216,0,7
6588,221,2,7
6531,550,38,19
6608,3,2,1
6513,54,12,3
6516,7,6,1
6515,7,6,1
6597,42,45,5
9227,444,12,15
6721,5,6,1
9267,340,109,21
8422,190,29,6
8953,302,50,18
9236,50,302,18
5483,57,30,10
5440,882,15,18
6522,8,7,3
7952,33,7,9
6523,1,1,1
6726,3,3,1
8176,634,11,5
6547,120,1,8
6540,142,193,10
7302,1131,7,9
7056,251,41,7
6541,433,157,20
6560,290,167,20
6543,434,156,20
6911,86,1,2
6902,86,1,2
6722,115,3,3
6828,25,1,1
6548,2,2,1
6552,0,1,1
6558,106,75,12
6553,16,14,1
6570,141,3,2
6571,143,5,4
6706,1,1,1
6565,2128,240,50
6609,20,2,2
6567,2,1,1
6591,131,22,5
6931,1,16,1
6643,10,11,1
6579,830,473,86
6580,2249,1723,156
6581,1,1,1
6585,1,1,1
7030,27,18,2
6590,6,4,1
6808,7,2,2
6612,135,2,7
6600,322,98,19
6718,21,23,3
6593,1,1,1
6594,1,1,1
6603,1,1,1
6601,1,1,1
6602,7121,1334,337
6611,190,70,3
6628,2,2,1
6627,2,2,1
6657,6,0,1
6617,1,1,1
6620,1,1,1
6622,2,18,1
6638,1,1,1
6634,4,3534,27
6822,1077,32,3
6630,1565,354,2
6737,1461,349,3
6631,95,5486,53
6668,104,12,9
7305,338,36,9
7362,36,338,9
7369,348,13,10
6880,1,0,1
6879,1,0,1
6711,29,10,2
6819,10,3,1
6674,100,8,4
6642,2,2,1
6660,1772,486,66
6648,14,22,2
6652,1,1,1
6654,1,1,1
6655,1,1,1
6783,30,5,4
6725,18,17,3
6666,33,0,1
6766,44,354,14
6667,1,1,1
4555,180,109,7
4691,2585,645,97
4570,26,21,4
4694,2511,686,95
6914,43,5,2
6671,2,0,1
6672,2,0,1
6673,1,1,1
6669,3,4,1
6677,7,29,1
6163,231,1,4
6678,8,1,1
6682,1,0,1
6683,352,21,5
6878,193,4,1
6687,4,1,1
6693,96,2,5
7831,265,55,5
6906,13,4,1
6686,2,0,1
6697,173,0,3
6699,67,2,5
6700,12,2,1
6701,11,2,3
6702,1,1,1
10635,9,9,8
10272,3,2,1
10144,119,28,26
10646,3,73,2
9197,5,4,1
9501,94,40,10
9348,8,6,2
9006,65,105,10
8997,19,70,5
10195,1,0,1
8970,78,10,5
10168,146,93,36
9810,4,5,1
10244,22,25,22
9818,48,17,6
9736,25,11,3
9677,22,1,2
6719,140,31,7
6865,371,215,11
6926,358,212,9
6847,274,118,8
6963,118,274,8
6844,256,119,8
6727,10,2,2
6732,67,26,2
6731,10,6,1
6743,21,11,3
6797,4,42,4
6738,4,0,2
6740,41,19,6
9557,883,295,19
6742,2,0,1
6746,49,52,5
7101,1593,564,40
6893,230,0,5
6759,12,1,1
7371,47,13,6
6876,22,2,3
7095,71,25,18
6761,3,0,1
7158,1,1,1
6837,1,1,1
6836,1,1,1
7093,1,1,1
6796,4,1,2
7028,10,2,2
6848,1,1,1
6765,26,8,8
6872,234,21,6
7678,39,28,6
6775,4,0,1
6776,4,0,1
6774,1,1,1
6779,14,10,1
6780,43,11,2
6785,0,12,4
6857,3,0,1
6856,3,0,1
6799,23,13,2
7279,337,6,7
6787,3,2,1
6818,204,421,5
6788,204,422,5
6791,1,0,1
6790,1,0,1
6793,8,5,1
6800,1,1,1
6803,2,32,2
6813,1,1,1
6806,1,1,1
6862,42,3,2
6824,40,3,2
7067,7427,5379,520
6815,2,1,1
6829,228,0,4
6834,3,3,2
7874,396,0,2
6833,3,4,1
6838,314,473,41
6852,46,2,3
8167,1,1,1
8185,1583,28,22
6859,1,1,1
6851,100,21,1
6858,2,1,1
7023,4,1,1
7021,2,1,1
7004,12,1,1
6869,37,1,4
7234,56,1,3
6870,83,47,6
6883,27,0,1
7102,2,1,2
6942,1,0,1
6886,1,0,1
6941,1,0,1
6890,16,8,3
6894,231,0,3
7050,2,2,1
6905,2,2,1
5208,3378,4812,82
5089,2,0,1
5310,1048,39,13
4923,30964,60,236
4981,1663,208,28
7019,2,1,1
6918,51,0,5
4532,10014,26998,319
6921,11,1,3
6939,370,4,9
6945,1,21,2
7082,1,1,1
6969,1,1,1
6953,52,3,7
7079,13,3,3
6966,8,8,1
6967,69,9,6
6975,3,3,1
4796,498,148,14
7358,14,6,1
7202,6,38,6
6977,116,35,4
6981,1,0,1
6984,2,4,1
6985,0,29,2
4435,233,74,4
7010,19,1,1
7076,1,1,1
7003,45,18,9
7001,45,18,9
7528,20,9,1
6993,1,1,1
6994,28,0,1
7039,238,93,22
7025,103,8,5
7383,26,17,7
7002,22,5,1
7012,87,2,6
7011,1,1,1
7006,34,18,2
7174,6,831,6
7005,65,61,5
7007,16,10,4
7014,2,0,1
7016,25,4,2
7017,969,1,13
7488,633,470,8
7474,633,470,8
7031,1,1,1
7059,80,14,4
7032,1,4557,31
7038,151,46,31
7035,52,34,17
7034,52,34,17
7053,475,23,4
7068,79,2,3
7071,50,16,5
7259,14,27,3
7040,2,6,1
7045,40,0,2
7047,6,3,1
7319,14,7,2
7754,17,7,2
7122,7,1,1
7063,6,4,1
7057,3,3,2
7058,2,2,2
7060,178,1,4
7154,148,281,64
7061,150,283,65
7062,73,53,27
7070,1,1,1
7075,1,1,1
7072,4,44,4
7144,462,8,11
7440,612,37,24
7441,605,37,22
7145,499,8,13
7253,174,10,6
7103,1,1,1
7110,63,5009,36
7088,17,6,1
7091,145,52,4
7097,5,4,2
7099,2,15,2
7116,240,217,31
7121,352,0,9
7112,3,3,2
8149,45,48,5
8019,25,9,4
7109,1,1,1
7179,1,0,1
7768,1,1,1
7113,1,1,1
7115,4,1,1
7118,2,0,1
7291,3,2,1
7120,8,3,1
5871,53,105,5
7815,1,1,1
7126,0,539,5
7132,1,1,1
7133,17,9,2
7811,296,886,21
7134,21,38,2
7138,6,2,2
7213,435,46,3
7257,52,433,5
7318,72,0,3
7228,7,9,3
7153,4,3,3
7137,4,3,3
7212,3,4,3
7992,42,32,9
7139,2,0,1
7141,8,5,1
7143,672,755,18
7205,127,0,3
7150,36,31,3
7278,130,47,9
7163,2,2,1
7147,1,1,1
7149,1,1,1
7155,14,5,1
7216,12,3,1
7152,3,2,1
7159,196,114,11
11861,290,291,154
7298,1,1,1
7793,0,2,1
7185,160,39,22
7170,4,1,1
7168,2,2,1
7176,7,0,1
7345,43,37,7
7337,53,61,8
7175,12,0,1
7208,2,4,1
7231,0,173,4
6952,499,428,23
7200,0,4,1
7188,1,162,26
7420,120,77,17
7434,122,52,7
7178,0,1,1
7183,641,1,9
7181,0,4,1
7182,18,24,2
7879,520,18,18
7593,12,12,1
7195,1,1,1
7438,1,1,1
7194,1,1,1
7229,42,9,2
7206,49,29,1
7207,155,127,13
7222,1,1,1
7238,12,2,2
7266,0,331,3
7244,60,2,2
7249,57,0,1
8724,0,1,1
7245,84,26,4
7246,195,106,2
10293,63,0,3
7252,13,11,1
7311,371,0,1
7262,1,1,1
7282,1,1,1
7254,8,2,1
7283,1650,619,39
7273,1373,605,36
7605,1663,631,42
7272,1369,604,35
7859,380,152,17
7589,18,19,1
7503,88,0,2
7534,96,8,4
7526,96,8,4
7260,59,22,7
7277,58,23,2
7261,8,2,2
7264,92,7,4
7749,27,100,19
7270,1,1,1
7274,276,0,4
7275,14,1,1
7922,0,68,1
7407,11492,5128,243
7309,43,0,1
7306,43,0,1
7328,45,18,5
8202,231,84,11
7292,6,486,10
7295,10,4,2
7327,10,4,4
7301,29,32,2
8500,141,6,4
8512,846,199,29
7303,35,20,1
7310,3,0,1
7308,31,1,2
7313,13,0,1
7317,6,3,1
7321,163,38,11
7323,4,37,12
7324,8,8,1
7325,0,77,1
7326,0,71,41
7329,56,63,18
7330,1,1,1
7333,12,22,8
5467,4347,3,12
7338,8,2,1
7339,4,9,5
7340,2,2,2
7341,7,14,4
7382,14,12,4
7348,5,20,1
7374,1,1,1
7547,2,166,3
8245,778,363,36
8095,252,49,4
8081,84,12,5
7354,154,30,9
7918,2,1,1
7595,577,65,18
7395,283,36,14
8050,882,163,26
7353,97,8,6
7355,47,12,7
7417,12,37,2
7360,266,15,5
7460,490,36,9
7472,3,3,1
7471,3,3,1
7461,490,36,9
7377,3593,15,9
7456,2,6,1
7455,2,6,1
7367,178,4,8
7372,1,1,1
7381,3,0,1
7384,1,1,1
7385,1,1,1
7386,2,1,1
7387,16,0,3
7543,317,69,18
5110,2,2,2
4905,53,37,9
4988,55,5,6
4889,14265,953,219
4917,607,467,10
4975,2,2,1
5035,2,1,3
5125,2,2,1
7390,46,303,15
7400,390,513,117
6498,320,95,22
7435,2,2,1
7436,2,2,1
7882,3,3,1
7840,2533,2114,99
7406,56,594,8
7410,25,0,3
7520,428,125,14
7562,29505,1142,284
7623,1520,142,37
7705,1004,97,12
9364,326,200,42
9358,317,199,41
9356,316,198,40
9912,18,67,11
8474,18,67,11
7412,1,1,1
7647,624,18618,249
7429,1,1,1
7427,1,1,1
7426,1,1,1
7418,88,35,9
7419,12,6,4
7478,49,13,10
7422,48,12,10
7423,48,12,10
7431,62,8,3
7432,62,8,3
7421,62,8,3
7428,41,5,1
7450,41,5,1
7451,1081,9,22
7653,6,2,2
7458,2,0,1
7454,25,0,3
7453,25,0,3
7481,3,4,1
7480,3,4,1
7470,20,12,1
7469,20,12,1
7849,659,35,10
7477,2,2,1
7479,67,9,6
7495,185,83,10
7677,30,9,4
7701,47,15,3
7506,36,25,8
7507,36,25,8
7563,164,29,9
7601,51,103,6
7497,103,51,6
7696,2,1,1
7559,352,56,13
7509,11437,2127,266
7521,164,0,2
7549,10,1,2
4585,320,287,18
7545,2,8,3
8721,3217,298,50
7670,1,1,1
7671,1,1,1
7573,4,0,2
7724,2,2,2
7525,52,7,2
8535,6,2,1
7524,52,7,2
7531,6,0,2
7648,102,39,4
7530,3,3,1
7529,3,3,1
4475,2,2,1
7536,58,8,10
7702,1219,608,30
7739,37,1010,33
7651,73,9,6
12877,1046,53,33
7548,1,1,1
4693,2005,280,52
4437,1598,210,68
7554,11,1,1
7576,303,17,16
7561,1,1,1
7558,1,1,1
7673,989,0,12
7560,970,0,12
7582,990,0,12
7758,602,47,13
7565,1,1,1
7564,1,1,1
7566,3,3,1
7567,3,3,1
7568,97,18,7
7688,1,0,1
7575,41,6,2
7574,41,6,2
7592,9,1,3
7578,531,0,10
7588,20,1,1
7747,2,0,1
7581,1,0,1
7587,20,1,1
7685,3,3,1
5766,266,110,7
7583,18,6,3
7591,18,6,3
7584,1,1,1
7585,3,1,1
7710,0,148,1
7706,0,148,1
7603,6,22,6
7602,6,22,6
4824,1620,153,56
4598,1613,150,53
7599,1,1,1
7609,12,1,4
7608,12,1,4
7795,1129,32,18
7604,41,9,7
8849,12,11,1
7927,352,451,35
7607,1,1,1
7744,377,62,14
7835,541,72,22
7878,297,0,2
7617,1,1,1
7613,1,1,1
7668,7,35,5
7619,2,1,1
7620,2,1,1
7627,70,6,4
7622,10,8,6
7621,10,8,6
7628,1,1,1
7650,3,0,1
7630,4,1,1
7629,4,1,1
7631,14,1,3
7632,15,1,4
7806,4504,150,71
7735,6,8,1
7636,130,34,6
7712,33,3,2
7713,33,3,2
7640,235,0,4
7639,222,0,4
7869,282,156,11
7641,46,18,1
7642,14,1,2
7663,1,1,1
7682,93,63,10
7645,3,0,1
7661,283,908,44
7699,116,1,2
7667,324,2,7
7684,38,9,5
7689,10,0,1
7687,12,0,2
7681,2,0,1
7876,1,0,1
7686,57,52,10
7683,5,0,1
8400,0,2,1
7786,1268,10,25
7691,284,0,6
7700,3531,30,41
7692,9,9,2
7694,3,49,7
7698,9,0,1
7695,0,3,1
7717,78,1,3
7852,78,1,3
7697,74,1,3
8112,131,63,9
7704,9,4,1
7707,4,25,4
7708,2,2,2
7715,1,1,1
7757,249,341,8
8790,16,35,2
8612,136,18,4
8811,389,73,12
7312,723,689,30
5196,935,333,164
5036,130,9,3
5079,59,35,3
5178,1,1,1
5023,1385,152,37
5043,1429,19,15
5170,260,21,6
5166,1982,42,16
4908,403,199,4
5144,81,14,4
5148,369,1,3
5098,46,3,4
5097,9,9,3
5112,6823,1634,121
5354,520,34,5
5068,20,3,2
5051,180,577,39
5138,22,6,2
5233,2,1,1
5044,403,74,23
5006,1847,326,63
4982,4873,2154,301
5225,80,84,8
5072,79,51,9
5179,8,3,1
5218,20,16,3
5024,148,36,9
4960,5129,792,140
5277,12,24,2
5115,1805,225,58
5116,439,111,18
5365,43,9,5
5096,48,0,1
5250,191,27,12
4903,17,7,3
5245,10,2,1
5242,7,0,2
5273,529,79,26
5348,101,18,5
5267,192,4,3
4884,22629,1026,356
4880,31,3,1
5318,70,17,7
5269,105,5,4
5575,3,1,2
5108,1689,1132,39
5106,84,18,4
5087,2,2,1
5099,285,0,3
5315,410,299,26
5182,147,9,11
5238,2,2,1
5439,800,0,9
4899,356,115,23
5344,186,179,16
5067,325,32,16
6438,74,1,3
4753,176,58,15
7822,77,2,4
7829,80,92,13
7814,1,1,1
7737,1,1,1
8513,22,8,1
7750,8,17,3
7740,3,16,1
7752,13686,2,93
8246,1856,0,26
7745,1,1,1
7764,486,45,15
7863,481,86,18
7746,0,2,2
7748,235,0,3
7760,10,8,1
7759,1,1,1
7891,6,1,2
7767,32,15,2
8291,14,0,1
8339,9,2,1
8403,7,1,2
8427,5,0,1
8714,6,4,2
8632,11,7,3
7920,1,1,1
7862,144,4,6
8370,21,0,1
7940,2,2,1
7843,2,2,1
7797,2,0,1
7807,31,1,8
7800,0,0,1
7802,5,7,2
7805,503,48,15
7854,1,1,1
8232,8,8,4
9376,403,37,8
12950,0,2,1
12953,0,2,1
12954,0,2,1
7821,1,0,1
7820,1,1,1
7848,148,32,4
7833,1312,0,8
7826,27,0,1
7872,1,1,1
7827,10,18,2
8447,50,8,5
7986,1,1,2
8241,2,0,1
7893,222,3,6
8071,115,23,6
7941,72,10,18
7865,64,10,16
7942,65,13,5
7841,1,1,1
9669,1898,30,46
9707,1896,30,46
9702,1895,30,46
7875,20,14,1
7845,60,6,5
7836,90,10,5
7880,140,16,4
7856,4,2,2
7860,566,0,9
7864,15,0,3
7919,12,10,1
7866,18,3,2
7867,10,7,1
7899,1,1,1
7885,1,1,1
7884,266,1587,24
7877,3,4,1
7888,0,1,1
7883,7,1,2
7906,78,69,2
4654,103,25,7
4622,178,13,7
7915,1,1,1
7913,1,1,1
8559,16,1,2
7921,38,91,6
7925,4822,0,65
