github_number,additions,deletions,changed_files
5595,28,39,14
5475,195,39,8
5460,57,48,1
5469,12,4,1
5478,51,148,4
5482,63,11,3
5465,6,6,2
5954,2771,2542,188
5517,2704,2349,173
5484,108,0,2
5464,6,6,1
5463,15,6,1
5907,2,2,1
5509,37,21,7
5479,6,2,1
5467,2,2,1
5471,77,40,1
5468,1,1,1
5530,26,5,1
5472,8,3,1
5477,3,0,1
5490,127,118,11
5881,3,5,1
5579,2,2,1
5496,21,7,3
5487,9,5,1
5483,59,20,6
5502,5,12,2
5533,496,158,23
5504,200,10,5
5493,111,0,2
5491,8,0,1
5497,4,2,1
5492,94,37,18
5513,92,34,17
5494,15,2,5
5495,64,44,2
5498,2,2,1
5503,2027,1198,27
5501,883,698,18
2436,592,206,33
6002,179,18,3
5936,179,19,3
5564,408,155,11
5505,0,1,1
5943,1,1,1
5510,2,1,1
5588,13,3,5
5514,15,8,3
5700,51,48,7
5750,85,55,8
5729,48,51,7
5518,239,318,41
5519,11,16,3
5520,1,0,1
7047,2472,649,48
7110,649,2472,48
7065,48,13,6
5524,2,2,1
5946,26,16,9
5538,41,43,42
5651,41,18,1
5552,2,2,1
5547,15,12,1
5551,3,1,1
5554,13,13,1
5557,25,4,5
5555,143,44,9
5558,3,2,1
5692,4,0,2
5631,2,2,1
6008,22,17,1
5633,2,2,1
6379,10,9,4
5596,2,9,1
5597,3,3,1
5566,39,35,1
5640,27,16,3
5570,5,0,1
5623,195,133,11
5573,7,4,5
5636,51,1,5
5645,133,56,7
5639,35,29,3
6861,11,10,5
5577,98,97,26
5635,16,16,3
5614,47,35,11
5610,25,22,3
5587,5,4,1
5601,62,33,2
5710,636,226,8
5592,13,16,5
5593,3,3,3
7161,2,3,1
5643,35,43,7
5600,25,26,1
5713,27,6,1
5615,2,2,1
5644,222,0,1
5607,12,5,2
5608,80,3,2
5619,464,105,4
5674,465,101,5
5618,15,10,2
5609,2,1,1
5616,23,10,3
5613,1,2,1
5612,2,0,1
5659,8,2,2
5658,3,2,1
5620,20,0,1
5617,8,2,2
5675,7,1,1
5622,1,1,1
5626,7,7,2
5627,49,38,1
6030,49,38,1
5628,13,10,3
5629,6,10,1
6352,11,7,2
5648,46,42,5
5661,30,4,1
5637,42,80,8
5727,5,1,1
5638,92,44,13
5632,252,45,9
5634,21,6,2
5647,229,332,21
5625,5,0,1
5818,2,2,1
5762,810,530,19
5808,530,810,19
5809,817,576,19
5669,37,31,5
6320,0,16,1
6024,47,93,2
5757,688,258,20
5646,18,13,3
6945,5,4,1
5657,68,47,1
5705,2,2,1
5650,23,2,3
6495,10,0,1
6502,0,10,1
6503,10,0,1
5652,1,1,1
5653,1,0,1
5654,1,0,1
5655,2,1,1
5656,10,0,1
5691,8,1,1
5660,5,5,1
5662,112,47,7
5949,112,47,7
5663,9,5,1
5698,34,31,3
5664,745,142,11
5665,19,5,1
5666,4,0,1
5670,7,0,1
5673,31,3,1
5685,129,5,2
5667,86,23,7
5668,2,1,1
5711,2,8,1
6568,21,1,1
5694,2,4,1
5880,434,403,6
5672,210,116,2
5693,13,3,1
5671,5,3,2
5678,145,16,2
5676,132,136,19
5677,8,39,2
5679,220,224,7
5680,13,2,1
5682,267,210,11
5707,10,19,2
5683,17,6,2
5686,386,340,5
5687,2,1,1
5780,36,39,6
5704,4,0,1
5703,26,43,1
5688,1,1,1
5900,1,1,1
5784,4,25,2
5689,1,1,1
5702,21,21,5
5690,12,6,1
5843,94,138,16
5768,25,11,1
5811,287,142,16
5796,88,82,6
5706,56,3,2
5807,57,35,7
5717,24,18,3
6675,622,387,11
5697,29,34,3
5695,16,5,3
5696,11,6,1
5714,10,10,1
5708,25,26,5
5701,1,1,1
5699,9,7,1
5736,23,25,5
5709,419,380,5
5726,66,57,1
5715,10,4,1
5773,7,13,1
5740,13,7,1
5712,536,416,30
5716,9,8,1
5718,34,3,5
5719,14,7,2
6233,127,39,8
6317,170,56,13
6307,170,52,13
6197,4,3,3
5723,28,22,6
5722,73,15,2
5721,5,1,1
5901,1,1,1
5792,1,1,1
5724,307,350,7
5925,133,60,2
5743,5,5,2
5728,9,9,1
5725,9,9,1
5850,93,4,4
5748,2,2,1
5731,541,369,6
5756,135,49,5
5910,45,205,6
5899,205,45,6
5912,242,46,9
5734,6,2,2
5733,5,3,1
5732,14,8,3
5735,7,5,1
5737,5,12,2
5739,2,0,1
5741,5,4,2
5760,21,13,4
5766,2,2,1
5804,16,1,1
5759,134,65,4
5758,30,76,3
5742,76,30,3
5857,4,2,1
5842,2,4,1
5744,4,2,1
5862,72,6,2
5745,2,2,1
5812,10,2,1
5783,5,0,1
6276,341,0,3
5755,6,1,1
5747,35,29,3
5761,79,43,9
5763,1,1,1
6478,10,0,1
5754,11,19,2
5771,79,18,9
5779,79,18,9
5782,11,0,1
5764,47,39,5
5765,53,26,9
5767,0,1,1
5777,42,8,4
5770,183,0,1
5772,13,12,2
5793,28,14,4
5795,3,1,1
5794,2,0,1
5774,1,1,1
5781,251,170,1
5775,2,1,1
5776,4,3,1
5778,29,2,4
6162,159,39,9
5786,104,19,2
5813,328,51,5
6332,48,50,5
5962,1,1,1
5788,19,14,1
5787,1,1,1
5797,224,7,4
5789,0,1,1
5825,17,15,2
5810,7,2,1
5915,113,59,12
5831,8,0,1
5806,23,22,1
5832,207,1057,48
6034,205,1065,48
5839,86,31,6
5798,3,9,1
5799,3,0,1
5803,8,1,2
5800,0,3,1
5802,236,44,7
5817,261,86,6
5801,5,2,1
5805,2,3,1
5992,389,134,9
5996,404,134,11
5924,426,171,9
5822,8,0,1
5895,1,1,1
5815,38,17,1
5816,71,91,6
5814,17,38,1
5821,124,66,9
5824,11,11,1
6161,478,10,2
5819,10,10,2
5820,6,4,2
6597,117,161,5
6623,15,6,3
5827,9,5,3
5823,3,3,1
5826,394,353,5
5846,426,366,5
5856,5,1,1
5869,411,379,10
5861,18,2,2
5841,51,109,6
6098,638,0,2
6099,30,0,1
5959,16,0,2
5835,10,6,3
5858,1,8,1
5837,42,23,7
5829,2,1,1
5830,307,296,5
5834,66,70,1
5840,3,8,1
5854,2,2,1
5836,5,0,1
5865,53,114,7
5845,522,487,16
5853,114,53,7
5868,114,53,7
5886,93,119,16
5838,13,3,1
5855,5,4,4
5844,8,0,1
5961,358,323,6
5891,5,1,1
5890,0,4,1
5951,3,0,1
5941,57,13,1
5934,31,9,1
5940,9,31,1
5847,8,2,1
5848,7,3,2
5851,304,271,7
5849,2,2,1
5852,47,43,3
5950,8,1,1
5863,51,24,4
5876,181,30,5
5875,24,51,4
5887,207,30,5
5859,207,30,5
5860,28,33,2
5867,10,0,1
5866,9,6,1
5870,18,0,1
5873,84,15,9
6055,9,197,4
6062,196,9,4
6001,197,9,4
5944,225,35,8
5872,15,32,1
5871,20,8,2
5874,90,59,5
5888,39,8,1
5878,39,8,1
5905,33,1,3
5879,15,1,3
6244,98,22,4
5997,50,10,2
6093,115,22,7
5932,10,0,1
6092,117,22,7
6149,182,15,12
5883,557,513,15
5884,22,22,3
5889,198,2,2
6314,233,215,6
5906,7,7,2
5896,7,4,1
5942,8,0,1
5908,12,9,1
5893,16,3,1
5892,59,50,18
5931,42,6,2
6375,12,6,3
5928,71,3,3
5920,9,5,1
5913,5,5,1
5898,3,8,1
5986,4,2,1
5902,2,10,1
5904,820,5,73
6516,137,5,3
5909,4,1,1
5911,3,1,1
5914,3,3,1
5916,3,3,1
5917,22,2,1
5922,56,33,2
5998,84,1,2
5923,19,9,1
5918,2,2,1
6004,26,22,1
6596,2,0,1
5973,229,78,20
6449,8,2,1
5984,8,2,1
5952,8,2,1
5979,8,2,1
5945,9,6,1
5980,35,11,2
5989,4,0,1
5927,166,73,1
6135,213,7,5
5921,442,274,34
6226,121,0,4
6267,1,0,1
6174,169,64,10
6811,169,64,10
6881,172,80,10
5929,260,26,5
5926,172,16,2
5930,21,6,3
6561,225,8,3
5948,4,2,1
5933,47,13,6
5958,64,11,6
5935,1,1,1
5976,124,7,3
5963,120,0,2
5953,124,3,2
5981,137,27,3
5964,124,17,4
5999,106,2,2
5937,9,3,1
5938,7,1,1
5939,22,4,1
5968,48470,23026,967
5969,38,21,2
5947,93,77,3
6003,8,2,1
5978,58,11,1
5955,40,22,3
5967,694,398,19
5956,694,398,19
6006,637,341,19
6011,654,357,18
6012,654,356,18
5965,398,694,19
5960,98,22,6
5995,4,4,1
6210,37,29,2
6010,71,44,9
5966,180,89,12
5970,46,113,7
5971,47,115,7
6078,1,1,1
5993,12,2,2
5975,24,5,1
5974,467,57,15
5977,6,1,1
5988,7,3,1
5987,70,49,4
5983,6,1,1
6072,93,7,3
5985,8,6,1
5991,2,1,1
5990,0,2,1
6025,2,0,2
6052,58,54,6
6007,1,1,1
6000,1,1,1
6005,28,22,1
6019,75,91,1
6021,80,4,2
6009,12,5,1
6020,1,0,1
6029,202,6,9
6154,6,62,5
6115,62,6,5
6303,443,93,16
6145,344,198,6
6262,113,474,14
6146,474,113,14
6026,696,5874,54
6086,40,9675,88
6202,29,2,3
6127,71,217,32
6013,24,2,2
6017,3,1,1
6015,29,1,3
6022,487,13,3
6018,151,1,2
6023,538,183,5
6054,424,461,25
6033,285,36,8
6113,163,0,2
6016,88,75,3
6130,299,62,5
6027,105,83,13
6335,216,551,9
6114,17,28,10
6192,16,25,9
6170,28,17,10
6176,180,24,8
6039,82,46,10
6142,46,82,10
6116,6,59,2
6310,4,11,2
6300,44,44,4
6319,15,0,1
6299,0,0,0
6224,10,13,4
6036,906,863,7
6031,37,41,5
6028,23,0,1
6087,17,17,5
6051,130,127,20
6044,3,3,3
6061,110,1,2
6089,157,0,3
6038,558,537,5
6035,4,2,1
6037,1,0,1
6074,356,344,5
6631,6,0,1
6184,40,38,4
6058,87,9,2
6186,55,13,3
6047,7,0,1
6057,41,0,4
6041,27,4,4
6048,3,15,1
6043,15,3,1
6050,29,19,1
6046,68,0,1
6094,14,0,1
6119,35,1,1
6084,70,0,3
6081,23,1,1
6869,614,23,7
6060,58,47,14
6069,19,6,2
6059,22,17,1
6064,5,3,1
6075,4,2,1
6076,4,2,1
6056,67,25,4
6053,156,20,7
6265,22,9,1
6699,1,1,1
6068,10,7,1
6063,2,2,1
6070,11,4,1
6071,6,1,1
6042,33,9,3
6273,9,18,1
6160,60,55,11
6073,7,33,3
6077,148,1,9
6083,91,54,5
6091,1040,529,10
6079,87,4,2
6082,5,3,1
6085,170,36,9
6112,181,39,10
6111,36,170,9
6353,2,4,1
6167,60,75,1
6155,166,146,2
6095,11,1,1
6125,29,8,6
6096,6,0,2
6097,2,1,1
6106,1,1,1
6088,6,6,1
6107,4,1,1
6166,15,12,1
6100,288,59,10
6191,287,58,10
6117,8,2,1
6102,214,13,10
6193,214,13,10
6101,1558,781,27
6282,22,9,4
6103,294,4,3
6105,34,0,2
6139,64,28,3
6180,2,0,1
6175,44,0,4
6183,44,20,3
6318,364,50,8
6337,323,42,10
6347,132,20,7
6368,564,62,8
6384,218,29,14
6395,133,27,6
6120,118,5,7
6131,173,21,2
6133,363,27,3
6108,365,126,8
6177,3,2,1
6121,498,257,29
6217,1854,1931,5
6216,2893,2403,33
6207,190,341,29
6208,285,451,16
6109,433,222,13
6164,49,15,4
6110,5,1,1
6128,21,19,5
6080,9,1,2
6129,3,2,2
6124,21,13,2
6126,13,21,2
6123,0,6,1
6132,49,9,4
6201,49,9,4
6136,24,13,2
6143,2,0,1
6196,2,2,1
6532,1,0,1
6148,62,3,1
6156,89,1,1
6147,55,2,1
6313,85,0,1
6239,68,63,5
6255,393,5,2
6269,1,0,1
6807,72,13,2
6212,218,20,8
6840,81,49,7
6903,169,5,3
6899,115,10,3
6835,271,4,3
6927,5,249,2
6814,249,5,2
6396,34726,14662,557
6272,184,4,2
6867,72,12,4
6816,105,14,1
6134,348,26,23
6188,7,2,1
6137,7,2,1
6141,39,2,3
6144,565,473,8
6138,1,1,1
6140,29,20,2
6365,155,3,3
6157,46,81,10
6153,81,46,10
6246,17,0,4
6270,243,2,10
6293,110,12,2
6294,73,8,2
6152,102,18,10
6150,4,2,1
6151,50,21,2
6158,84,46,10
6169,1,1,1
6159,1,1,1
6225,16,32,1
6165,2278,2479,14
6221,26,137,3
6198,333,570,8
6187,9,4,1
6200,49,7,4
6168,1,1,1
6163,23,5,1
6194,4,0,1
6209,65,64,20
6171,48,28,10
6172,4,0,1
6199,1,1,1
6241,98,0,4
6912,0,67,3
6836,78,0,4
6179,142,128,1
6229,7,4,1
6182,1,1,1
6211,8,2,1
6297,17,8,2
6298,17,8,2
6219,17,8,2
6185,98,4,3
6215,131,3,3
6295,354,332,8
6328,262,240,7
6333,253,231,7
6205,291,233,14
6234,286,220,14
6223,233,291,14
6289,401,119,16
6285,119,400,16
6279,400,119,16
6312,1,1,1
6327,82,253,24
6343,23,17,1
6204,14,6,2
6206,7,6,1
6972,155,70,5
6410,22,0,2
6213,2,1,1
6214,1,1,1
6237,21,11,1
6243,8,1,1
6253,79,20,9
6271,198,119,10
6236,18,6,1
6266,0,546,3
6227,1950,1931,8
6228,546,0,3
6359,525,0,3
6530,124,22,2
6222,4,1,2
6218,3,3,2
6230,68,124,4
6235,364,531,7
6281,790,86,19
6277,1527,60,16
6231,197,17,7
6260,4,26,3
6263,47,10,3
6232,26,4,3
6489,42,22,3
6409,10,0,1
6322,5,1,1
6291,331,797,12
6290,794,332,12
6252,332,794,12
6251,72,5,6
6326,73,10,6
6250,73,10,6
6308,73,10,6
6432,13,4,1
6533,24,10,1
6471,586,414,6
6373,46,3,5
6248,76,45,3
6238,2043,180,43
6249,0,12,1
6268,4,0,1
6261,478,95,13
6331,307,30,2
6304,448,7,2
6357,183,126,2
6356,72592,43450,1162
6254,160,0,2
6256,6,0,1
6257,2,2,1
6258,1,0,1
6259,30,16,3
6464,4,3,1
6621,79,23,4
6571,79,23,4
6622,79,23,4
6283,8,1,1
6280,100,2,2
6288,6,0,1
6275,5,2,1
6380,3,3,1
6284,125,7,3
6392,99,0,1
6316,4,2,1
6287,7,3,2
6329,1291,1628,32
6286,11,8,1
6991,15,0,1
6430,1194,316,22
6296,10,5,2
6419,64,64,1
6369,1791,7,8
6301,13,3,4
6311,4,2,2
6302,22,3,3
6457,406,445,8
6517,24,3,2
6435,291,238,7
6486,1,1,1
6309,16,19,3
6344,1,1,1
6315,4,3,1
6551,114,125,14
6325,78,81,6
6341,107,2,2
6349,94,0,1
6321,1,0,1
6323,2,0,1
6324,1,0,1
6455,22,24,1
6376,22,24,1
6339,2,2,3
6340,8,19,2
6640,24,25,1
6461,654,603,15
6475,606,654,15
6358,603,654,15
6418,2539,12,35
6468,2533,0,32
6459,12,2539,35
6626,314,12,11
6372,762,487,24
6483,812,494,25
6364,842,365,25
6361,506,256,15
6342,2,2,1
6383,7,1,1
6520,31,0,1
6345,22,9,2
6346,11,12,1
6348,7,48,8
6360,178,69,4
7056,62,19,3
6350,2,8,1
6378,257,15,8
6355,53,55,13
6354,134,0,1
6362,43,36,5
6363,5,5,1
6473,580,124,14
6433,200,0,1
6566,20,4,1
6400,43,49,11
6390,403,179,19
6367,2,0,1
6370,3,3,1
6388,412,69,13
6377,502,157,29
6381,0,2,2
6374,2,0,2
6680,69,13,4
6504,165,151,6
6479,28,7,3
6438,40,9,1
6393,21,0,1
6401,39,19,5
6404,100,3,3
6960,3,3,2
6386,55,0,10
6550,160,125,6
6558,125,160,6
6560,164,127,7
6469,44,3,2
6391,65,70,3
6385,0,1,1
6389,30,43,3
6387,2,2,1
6398,11,2,3
6412,57,13,3
6403,10,1,1
6397,234,107,12
6625,90,0,1
6405,165,107,14
6420,324,154,9
6424,324,213,10
6415,507,286,16
6518,312,163,22
6739,127,20,6
6624,107,6,6
6630,185,55,10
6537,81,0,1
6399,7,3,1
6402,408,5,4
6406,12,8,1
6417,191,42,5
6450,191,42,5
6451,191,42,5
6452,191,42,5
6549,191,42,5
6407,6,2,3
6408,7,2,1
6710,55,0,1
6508,575,263,24
6439,324,140,21
6577,189,26,15
6553,1914,154,41
6591,4,1,1
6604,50,35,7
6552,2256,248,75
6413,10,0,2
6855,70,42,1
6411,280,290,10
6453,141,0,1
6482,71,6,2
6414,2,2,1
6416,1,0,1
6854,259,64,21
6463,54,81,3
6423,121,2,3
6421,394,1773,10
6466,4,3,1
6476,4,3,1
6477,4,3,1
6422,7,1,1
6428,6,3,3
6462,22,40,1
6576,1,0,1
6425,2,2,2
6507,404,69,14
6564,412,70,14
6480,240,4,6
6557,69,404,14
6545,250,369,10
6655,633,203,16
6434,5,4,1
6426,33,40,3
6427,37,45,6
6429,1,1,1
6437,9,7,1
6431,9,3,2
6460,27,25,2
6436,1,1,1
6484,5,6,1
6442,17,26,1
6446,33,0,1
6866,1873,605,50
6454,1322,427,27
6456,0,4,2
6458,344,325,42
6534,238,177,7
6487,187,57,9
6465,90,1,2
6523,148,0,8
6524,166,53,8
6556,53,166,8
6559,165,52,8
6467,279,172,4
6490,243,46,3
6505,4,3,1
6519,76,25,1
6485,32,16,3
6474,32,16,3
6501,253,276,11
6481,42,39,3
6921,1090,1857,7
6919,1857,1090,7
6613,1856,1091,7
6614,1729,964,7
6595,1768,1007,12
6612,1855,1090,7
6615,1729,964,7
6569,6,1258,8
6506,251,139,7
6515,251,139,7
6668,74,2,3
6692,2,74,3
6565,23,11,6
6719,4,4,3
6488,182,5,2
6572,38,31,5
6573,35,2,1
6494,1,3,1
6491,5,5,1
6492,3,4,1
6493,1,0,1
6499,36,1,2
6510,1,1,1
6500,1,1,1
6514,255,24,2
6496,255,24,2
6498,3,2,1
6521,31,7,3
6562,61,3,3
6707,5,32,7
6511,18,0,1
6513,110,76,8
6526,4,3,1
6527,2,1,1
6627,218,295,14
6522,6,1,1
6525,3,3,3
6528,7,0,1
6541,2,0,1
6543,2,0,1
6529,0,5,1
6531,28,26,1
6602,30,116,8
6580,116,30,8
6617,128,28,8
7033,149,0,1
7031,196,0,1
6536,22,6,3
6546,15,4,3
6555,469,94,16
6538,319,533,7
6535,25,17,1
6610,2,2,1
6611,2,2,1
6540,2,2,1
6603,1,1,1
6594,9,0,1
6542,21,3,1
6544,763,422,27
6634,15,9,5
6859,19,15,5
6645,18,15,4
6547,34,16,4
6677,176,169,25
6858,1,7,1
6578,145,3,3
6678,103,121,3
6548,7,0,1
6620,8,0,1
6581,4,2,1
6605,2,4,1
6628,4,2,1
6585,6,4,2
6600,845,207,25
6554,4,5,2
6725,48,23,7
6582,1,1,1
6563,116,8,2
6586,146,7,4
6727,1,1,1
6724,21,15,1
6609,2,0,1
6567,4,3,2
6574,19,17,7
6575,172,149,20
6584,173,148,20
6579,149,172,20
6570,78,76,7
6704,66,63,1
6706,66,63,1
6661,63,66,1
6638,232,204,13
6651,13,3,3
6665,1,1,1
6588,20,23,5
6583,6,2,1
6934,6,2,1
6599,14,18,7
6587,113,8,2
6593,4,4,1
6592,11,0,1
6589,12,0,2
6607,1,8,1
6606,366,220,12
6601,116,30,8
6641,3,2,1
6598,7,7,3
6649,21,5,1
6648,8,8,1
6643,52,37,1
6636,31,30,11
6637,141,97,15
6646,1,1,1
6608,64,8,4
6821,137,31,1
6695,100,28,1
6779,28,100,1
6619,11,0,2
6722,1872,1869,5
6798,1873,1870,5
6681,0,23,1
6813,23,0,1
6767,1,1,1
6659,93,0,1
6784,621,382,9
6642,79,89,6
6795,1,15,1
6723,9,21,1
6809,633,479,3
6947,427,164,12
6950,584,139,27
6796,106,115,3
6629,3,3,1
6633,1,41,4
6698,341,144,16
6653,15,0,1
6688,9,13,1
6632,1,1,1
6635,47,14,1
6663,174,63,2
6664,5,15,2
6639,360,5,6
6647,64,56,12
6654,5,2,1
6644,36,5,6
6650,3,2,1
6652,73,14,2
6686,660,510,25
6856,200,251,3
6683,59,35,6
6656,21,9,1
6673,148,93,2
6671,195,70,9
6758,383,107,49
6657,0,1,1
6782,28,6,2
6819,4,3,1
6737,4,3,1
6672,4,3,1
6667,53,3,3
6690,29,0,1
6756,13,4,1
6666,20,14,1
6669,1,1,1
6674,14,8,1
6670,1,2,1
6741,18,10,1
6778,18,7,1
7060,200,25,6
7091,377,19,5
6703,3,2,1
6676,1,1,1
6717,122,6,2
6684,122,6,2
6815,1,1,1
6682,68,6,8
6687,108,0,2
6716,108,0,2
6689,7,0,1
6700,88,20,8
6691,0,7,1
6718,3,1,1
6694,3,1,1
6693,15,39,3
6714,2,2,1
6696,16,16,1
6884,29,29,41
6742,3,3,3
6744,32,1,2
6738,0,2,1
6715,0,2,1
6711,0,2,1
6697,0,2,1
6788,263,277,2
6701,162,7,6
6705,2,2,1
6713,182,197,4
6728,12,5,1
6736,42,32,8
6702,26,19,1
6801,47,11,5
7164,272,147,12
6709,1,1,1
6712,0,2,1
6735,2,2,1
6730,13,6,1
6732,5,5,1
6729,3,1,1
6988,19,18,7
6762,68,26,3
6720,46,8,7
6721,63,31,14
7007,81,4,2
6726,3,0,1
6776,66,63,3
6747,9,3,1
6731,152,4,9
6733,88,3,2
6850,3,3,1
6842,427,599,10
6868,599,427,10
6851,430,473,9
7025,440,487,9
6792,433,404,8
6834,9,2,1
6734,54,8,1
6749,140,91,16
6753,91,140,16
6754,141,92,16
6794,338,97,22
6786,15,9,5
6746,9,6,1
6745,2,1,1
6740,2,3,2
6743,26,16,6
6849,27,22,4
6748,20,18,3
6797,7,2,1
6755,17,0,2
6750,11,2,1
6772,3154,2148,40
6759,8,5,1
6751,153,5,2
6752,88,32,2
6822,6,0,1
6764,27,13,7
6757,593,900,31
6761,4,0,1
6760,4,0,1
6765,109,41,9
6763,1,2,1
6799,19,30,3
6770,108,101,3
6766,17,5,1
6768,5,5,2
6769,1,1,1
6771,5,5,1
6781,12,0,2
6775,0,6,1
6773,6,0,1
7083,16,10,2
6777,17,17,1
6783,7,1,1
6827,64,103,8
6837,29,63,2
6785,162,58,5
6780,1330,206,35
6790,100,72,9
6789,72,96,9
6787,96,72,9
6791,102,0,3
6793,162,117,14
6843,0,2,1
6804,8,0,2
6852,971,1,7
6800,6,0,1
6802,3,1,1
6803,2,1,1
6805,2,19,2
6982,1029,662,12
6967,13,207,8
6806,0,5,1
6888,29,10,2
6832,19,6,1
6812,32,7,1
6829,9,1,2
6885,13,7,3
6820,10,5,1
6826,10,5,1
6818,0,4,1
6847,24,6,1
6833,3,3,1
6830,0,1,1
7039,238,55,4
6838,10,7,5
6839,1,1,1
6841,4,5,1
6848,5,5,1
6844,3,10,1
6857,5,3,1
6845,14,8,1
6897,300,164,8
6910,86,65,8
6905,3,0,1
6922,85,46,4
6940,47,39,1
7180,32,31,7
7008,524,31,6
6981,6,1,2
6860,10,1,3
6875,25,81,2
6877,20,19,1
6911,14,0,2
6962,1,0,1
6883,13,2,2
6887,26,7,3
6893,2,2,2
6894,2,16,2
6906,4,1,1
6898,108,62,5
6980,33,21,3
6964,0,117,1
6907,10,6,1
6936,50,50,4
6909,52,66,8
6914,17,4,2
6928,46,16,2
6920,90,726,15
6915,726,90,15
6925,730,93,16
7036,6,18,2
6926,26,16,1
7051,25,16,1
6961,341,0,5
6976,0,341,5
6977,343,0,5
7113,374,354,5
6954,453,433,5
6931,0,23,1
6932,384,92,21
6933,11,7,1
6938,7,1,1
6985,8,5,1
7082,194,74,6
6941,110,32,2
6952,169,19,4
6951,164,114,7
6955,56,53,12
7059,41,15,1
7048,104,49,12
6969,84,251,17
6975,255,2,4
7027,8,6,2
6963,33,55,1
6965,30,22,7
6978,109,30,3
6970,10,2,1
7103,52,75,1
7024,7,26,14
7022,70,37,4
6973,26,5,2
7003,405,0,4
6986,405,0,4
7002,0,405,4
7042,6,1,1
7062,484,628,7
7013,31,50,1
7023,1,1,1
7092,108,142,16
6990,2,5,1
7162,29,15,3
6993,24,0,2
6996,15,14,1
7019,15,353,9
6994,353,15,9
7182,468,22,11
7004,57,31,4
7006,107,35,7
7005,35,103,7
6997,103,35,7
7043,2,2,1
7016,27,12,1
7144,20,39,5
7030,30,4,2
7009,295,43,10
7012,82,4,2
7069,17,0,1
7015,1,1,1
7301,1,9,1
7263,9,1,1
7084,0,92,2
7142,3,1,1
7026,1,1,1
7028,123,49,3
7177,25,0,2
7128,183,306,31
7032,256,34,9
7087,70,68,3
7080,1,130,5
7067,79,23,2
7076,235,112,11
7038,195,29,2
7089,9,4,3
7094,658,326,52
7053,16,8,3
7052,12,25,2
7054,9,8,1
7172,167,19,7
7203,19,167,7
7064,8,1,1
7072,21,9,3
7074,195,118,2
7145,43,69,1
7090,9,1,1
7185,0,404,4
7215,16,3,2
7139,7,4,1
7104,175,107,5
7106,152,0,2
7155,140,16,2
7241,162,0,4
7148,281,95,8
7198,168,97,6
7202,189,1,3
7242,107,25,4
7200,198,34,8
7099,49,39,6
7100,80,24,5
7108,0,0,0
7116,2,1,1
7114,169,29,2
7120,21,25,3
7119,40,2,3
7111,293,27,15
7127,346,33,15
7160,65,91,10
7218,1,1,1
7176,392,10,14
7129,36,73,4
7159,661,774,20
7133,64,10,1
7212,12,0,1
7240,52,0,3
7158,5,13,1
7135,7,6,1
7137,1,1,1
7138,231,97,11
7140,26,18,3
7141,3,3,1
7156,1,1,1
7143,23,74,5
7207,1,1,1
7147,1,0,1
7150,23,11,1
7149,100,90,6
7154,11,3,1
7157,29,34,2
7163,1,1,1
7167,97,114,13
7168,49,57,1
7262,4,0,2
7201,16,8,2
7194,18,8,1
7184,91,2,2
7183,0,91,2
7173,91,0,2
7169,5,0,1
7171,10,2,1
7204,151,138,3
7205,9,28,1
7179,9,28,1
7188,1800,1139,30
7234,0,2,1
7226,6,10,1
7233,1,1,1
7232,13,0,6
7231,1,2,1
7230,28,18,1
7271,58,12,10
7270,58,12,10
7239,58,12,10
7227,40,9,5
7197,37,20,4
7220,101,71,13
7224,155,125,19
7186,8,2,1
7189,14,0,1
7190,8,5,1
7191,37,2,1
7196,1,1,1
7219,128,97,5
7210,272,176,19
7208,7,2,1
7209,455,96,7
7214,176,4,6
7216,1,0,1
7221,3,1,1
7246,33,34,3
7250,11,11,1
7238,25,6,2
7243,159,168,9
7247,1,1,1
7249,2,2,1
7252,262,308,11
7258,4,0,1
7259,19,49,12
7264,125,39,8
7278,55,71,1
7273,0,1,1
7300,17,62,1
7281,23,2,4
7285,1,8,1
7290,376,375,19
7291,6,5,1
7297,1,0,1
3349,5,5,1
3346,43,43,1
3330,663,365,26
