github_number,additions,deletions,changed_files
2596,7,2,2
2656,1739,356,49
2603,3,0,1
194,2,128,5
2806,49,262,23
2805,256,5,4
2716,137,19,5
2773,72,57,9
2727,146,5,6
2606,22,57,5
2720,61,61,18
2717,6,671,54
2691,16,1,3
2914,40,39,5
2689,208,36,5
2829,612,304,86
2693,0,55,1
2668,116,639,39
2612,342,225,51
2782,201,76,4
2609,1245,586,15
3128,11,2,3
2659,63,0,1
2746,97,49,2
198,78,68,9
2752,83,11,4
2762,340,0,7
2681,129,2,2
2671,111,2,2
221,12,1,2
2624,1,1,1
2629,1,1,1
2648,1,1,1
2615,6,2,1
2641,3,1,1
2680,372,266,31
2842,26,3,1
2811,372,211,30
2647,415,315,15
3060,500,374,15
3023,495,374,14
2730,87,0,1
2657,32,30,2
826,178,132,2
2660,69,4,3
2702,54,7,3
2736,99,19,3
2661,2,2,1
2663,34,197,4
2667,2,1,1
2684,1,2,1
209,5,3,1
2676,3,0,1
2698,125,116,4
2733,40,21,1
2714,176,16,8
2863,214,273,67
3006,7,0,1
2973,118,7,3
3005,1,1,1
2942,516,0,7
210,1,2,1
2688,371,58,8
4230,130,100,37
4217,98,0,1
4200,42783,1,159
14369,883,143,18
14602,816,31,36
14370,105,46,6
14390,883,143,18
14605,7,4,2
14371,28,1,2
14607,987,33,43
14559,413,30,30
14685,33,987,43
2731,195,344,2
2721,35,190,2
2735,1,1,1
2737,46,5,5
2740,19,7,7
3119,7954,6095,641
3120,260,58,2
2854,260,58,2
2739,24,14,1
2743,4,4,2
211,63,9,1
3446,282,17,6
4254,6,3,2
4321,2,2,1
9133,1924,1,36
9290,1,1,1
9291,1,1,1
9134,1,1,1
378,5,5,2
2767,9,8,2
2780,158,12,2
2765,2,1,1
2796,162,28,6
2953,20,8,3
2784,9,5,1
2795,6,1,2
11571,29,30,5
2797,26,15,1
226,2379,1160,41
230,143,130,9
2794,16,2,2
2827,2,2,32
2844,4,4,2
2828,3,3,22
2861,9,2,1
2824,1,1,1
5242,865,0,12
1851,774,0,7
4639,234,90,12
4348,1782,756,32
3480,273,38,4
3213,1,4,1
3668,68,34,3
2835,3,0,1
2923,3,0,1
3604,39,33,2
13087,35,19,1
12870,91,24,2
2988,175,129,5
3122,245,115,6
183,315,596,10
232,22,2,2
214,53,0,2
2866,63,58,5
2886,117,48,3
2869,1,34,2
3116,6,11,1
2883,318,80,12
2876,1,1,1
2893,637,13,10
2919,1501,6,25
2882,21,1,2
5199,67,2,2
3171,2,2,2
2881,142,42,18
2880,99,18,3
2879,106,2,3
2877,136,2,2
2924,1031,1039,130
2930,155,226,44
2933,808,551,107
2871,133,0,2
2960,976,789,113
2921,656,367,91
2900,46,32,5
2906,5,1,1
2909,2,2,1
2910,970,1522,67
2913,12,8,2
2926,2,11,3
3001,3,11,2
2916,37,143,3
2971,69,67,7
2929,1,1,1
3054,251,72,4
3024,251,72,4
2934,25,7,2
2957,25,7,2
3042,172,0,4
106,25,15,2
86,980,154,18
326,42,8,3
392,32,8,3
62,1101,30,11
82,318,14,5
64,200,48,4
53,1247,28,12
435,11,6,1
418,3,4,2
129,69,29,6
149,402,0,4
143,28,12,1
322,12,109,4
148,498,28,8
153,12,7,2
161,13,4,1
169,127,0,2
320,406,20,6
178,68,78,9
264,23,11,1
113,56,33,3
265,252,141,3
131,109,32,5
52,366,40,4
112,17,6,1
3,2581,141,37
11,1372,176,29
310,34,48,8
309,248,13,5
304,347,42,7
203,23,299,7
289,13,6,1
283,268,71,9
312,169,37,6
204,154,1,3
207,89,33,2
282,30,21,1
202,120,34,2
220,277,103,3
319,47,10,5
231,108,34,3
188,76,82,3
318,147,147,2
206,68,3,3
261,3,6,3
260,142,17,8
201,9,46,3
257,0,1,1
242,1,1,1
227,5,1,1
258,440,12,7
254,224,97,9
249,242,100,9
237,25,7,1
3527,39,12,5
2946,1,1,1
2950,3,3,1
2972,15,12,9
2984,0,154,4
3048,8,59,9
2991,15,12,9
2968,0,154,4
3022,8,59,9
2958,24,15,1
2956,24,15,1
2961,43,6,5
2954,43,6,5
235,78,12,2
248,20,2,2
8217,121,117,74
2986,97,444,4
3000,119,456,4
2962,0,76,1
3046,0,116,3
3030,0,116,3
2966,0,167,3
3018,2,169,3
2995,5,803,10
3014,2,169,3
2967,5,560,6
2999,2,4,2
2983,5,1,1
2978,77,71,9
2965,8,2,1
2979,128,1,5
3003,18,11,2
2992,18,11,2
1312,32,18,2
3533,107,72,5
3548,2,1,1
3135,35,59,8
3016,14,17,1
3007,14,17,1
3012,35,10,3
3056,35,10,3
3041,346,166,43
3036,346,166,43
3040,6,4,1
3027,6,4,1
3034,90,116,13
3073,81,2,2
3207,1128,5,23
3044,205,19,4
3050,13,8,1
3055,13,8,1
275,383,0,3
3152,237,257,4
3159,90,45,5
3082,601,2,6
3100,52,13,2
3093,49,11,2
4034,4,4,1
3969,12,9,2
3080,234,49,11
3084,31,1,4
3091,31,1,4
9060,79,103,2
4891,3,1,1
4498,210,60,2
3441,90,0,2
3487,1,0,1
3232,69,115,10
3142,196,30,4
3115,1,1,1
6259,8,13,2
3121,395,36,35
3129,395,36,35
3132,9,0,2
3126,20,0,4
3133,9,0,2
3127,20,0,4
225,196,1,4
3117,6,0,2
5626,51,17,2
5596,30,551,3
4865,20,27,5
3447,633,523,6
3137,251,187,13
3138,150,31,9
3139,43,20,8
3521,92,10,3
3143,65,12,3
1556,83,105,10
1378,153,981,16
3978,513,572,9
1440,16,51,5
3202,4,4,1
3156,638,441,22
3161,209,58,6
14410,55,11,2
4024,55,4,3
3165,186,22,3
3531,95,30,23
3166,318,51,15
259,234,379,11
3286,209,1,3
3256,178,0,1
3173,18,6,2
3174,10,8,1
3179,2,2,1
3378,1408,0,14
3189,1,1,1
3210,22,2,2
489,47,48,17
488,91,91,27
487,325,325,62
484,1,1,1
490,28,101,13
474,584,574,72
493,31,31,4
3196,0,8,8
3203,97,482,21
3204,2,0,2
3205,64,36,1
394,186,126,9
3539,91,122,8
3212,51,10,4
3223,132,32,5
3220,1603,0,8
3343,141,74,7
3231,202,0,2
3303,458,730,34
3226,6,3,1
3228,3,2,1
3237,40,0,2
3338,207,62,13
3610,6,12,1
3609,95,41,4
3509,232,46,9
3352,102,64,3
3330,231,35,9
3536,14,23,2
3239,137,16,4
3274,360,1,5
3280,106,0,2
3351,79,58,9
3240,2,0,1
3881,28,14,8
3255,27,13,7
3267,243,1,2
3259,15,12,1
3258,70,23,3
3436,27,21,1
1164,61,62,16
3663,276,18,13
3266,67,18,3
3178,20,2,2
3415,7,8,3
4895,405,301,5
3298,23,9,1
3353,62,32,7
7199,3,3,1
3284,109,32,5
3293,32,23,4
3328,87,91,6
3391,127,53,5
874,483,182,37
372,1243,767,54
382,110,67,22
403,3,9,3
919,110,33,9
3312,146,8,1
4234,92,9,2
3349,183,4,5
4717,485,90,8
4776,158,7,5
3313,641,850,5
3348,521,763,9
446,314,141,29
466,213,2444,26
467,67,58,2
472,14,0,2
3750,993,7,11
3676,143,0,1
3667,366,0,8
3687,23,0,1
3719,194,0,2
3340,535,536,89
3585,310,24,5
3390,225,21,3
3364,7,18,13
3666,884,1010,218
3357,433,212,35
3377,51,54,6
3365,61,240,24
3372,144,124,25
3360,487,141,17
3383,13,2,4
592,1944,0,11
3371,626,724,12
3579,690,30,4
3376,2,61,3
3551,405,73,12
3382,27,0,3
3384,1,31,2
1482,1,1,1
1740,14,10,5
1846,25,16,3
3851,155,23,6
3930,457,266,10
4243,856,49,11
3426,61,1,2
3398,7,13,1
280,652,56,19
3401,22,9,6
3406,47,45,9
3483,932,258,4
3419,54,1,4
3519,129,0,2
3502,129,0,2
3410,9,10,2
3411,8,3,1
3422,13,9,10
14970,25,0,2
3416,2,0,1
3428,24,0,2
3517,231,8,5
1086,388,12,6
1281,669,379,8
1282,445,111,13
1130,543,62,7
1347,640,81,15
1044,655,373,6
793,671,491,11
1411,26,0,3
1543,66,33,11
1408,55,5,3
1409,49,0,3
1410,99,40,4
1748,138,0,1
1064,411,0,2
1399,961,60,15
1670,32,3,2
4080,2976,0,19
4523,51,0,2
3429,156,33,3
3425,258,22,7
3427,25,12,4
3505,1,1,1
3489,1,1,1
3445,32,5,3
3443,314,85,12
3607,756,92,18
3478,593,586,14
3842,40,21,5
3843,18,0,1
506,767,0,2
269,0,0,0
3450,2,3,2
3451,1,1,1
4473,9,4,2
4144,7,4,2
3455,37,10,7
3477,321,79,5
4041,2219,115,53
3481,1511,35,41
3476,3,2,1
3459,10,8,2
3903,47,11,4
3665,8,7,3
11692,40,0,2
3460,33,0,4
3664,4,3,2
4497,7,0,1
11691,56,0,2
4685,110,5,4
8031,16,2,2
11619,178,0,6
11659,54,0,2
4035,19,1,3
4662,7,0,1
3584,18,2,1
3464,1,1,1
3461,29,20,1
3514,29,20,1
10804,133,99,11
9582,607,95,47
4700,406,99,20
10627,199,31,5
10422,239,59,26
3465,22,23,5
297,463,45,26
3493,23,28,2
3475,25,21,1
3484,1,1,1
3820,15,3,2
4324,12,82,2
3486,9,1,1
279,13,1,1
3513,92,19,2
3492,92,19,2
3494,2,2,2
3644,212,8,4
3558,94,2,2
3507,238,1,3
3518,47,16,6
3516,47,16,6
3628,455,120,9
4016,327,54,13
3647,41,89,5
4073,196,75,15
3986,611,59,32
3524,5,5,3
3523,5,5,3
3550,169,37,6
3600,134,8,2
3625,134,8,2
11260,1,1,1
9955,2917,2,16
4726,15,3,1
3530,95,9,4
3529,20,9,2
3924,595,446,121
3983,107,97,21
3535,9,2,1
3540,1,1,1
3543,165,24,3
5262,559,0,6
8115,1072,1,11
3556,180,25,2
3563,180,25,2
5285,481,26,8
3965,312,1,6
3546,201,65,5
3555,875,36,22
3592,115,26,1
3567,5,4,1
3561,54,10,4
540,4667,0,40
1213,103,135,34
1194,11,1,1
3602,10335,21299,456
3553,22222,10971,463
3554,2,2,2
3568,461,99,3
3565,1803,19,4
3575,7,9,1
3590,92,210,2
3581,70,17,2
3582,13,88,2
3790,599,731,1
3627,3,0,1
3595,3,0,1
3639,236,38,11
3598,179,29,9
3596,1,1,1
3622,1,1,1
3661,495,62,7
3753,127,52,9
3614,60,58,4
3613,953,585,22
3615,436,151,7
3618,1624,1,14
3619,107,10,2
6021,1514,0,11
3621,2,0,2
3620,2,0,2
3748,2,4,2
3749,166,179,11
3654,327,953,41
3738,633,210,10
3938,1017,476,28
3633,760,776,106
3675,1278,1009,110
3632,637,328,12
3999,173,391,3
3714,66,68,2
3709,23,5,2
3649,631,778,108
6349,206,30,11
6579,3,0,1
7102,103,7,3
6433,325,25,10
307,217,0,2
3711,5,5,1
3660,3,0,1
3674,3,0,1
3853,159,2,2
1252,578,330,8
1477,49,78,5
1307,415,47,7
1612,613,1,8
1550,201,71,14
1555,1,0,1
1652,293,46,9
1528,226,18,11
1673,48,2,5
1102,602,8,8
1217,61,4,4
1136,308,67,4
1827,178,9,3
1668,0,275,1
1256,409,2,4
1660,120,57,2
328,2770,1621,54
398,1,15,1
335,7171,5017,150
343,2836,2773,57
3662,636,258,8
3871,185,38,5
3758,2,1,1
3678,129,33,3
3670,44,2,2
3669,44,2,2
3681,129,33,3
314,12,0,1
3715,28,0,2
3672,300,6,6
7534,49,20,2
6813,78,33,11
6959,2,22,2
13226,4,0,2
3787,40,29,4
3796,11,5,1
3679,100,37,3
3833,56,2,2
4113,2,22,3
3815,11,7,2
324,28,16,3
4009,1,2,2
3612,1006,66,4
4593,1093,736,39
3689,366,352,73
3691,21,25,4
3685,25,4,2
4611,621,12,6
4768,964,1,3
3686,1995,0,16
4328,730,4,4
3991,902,0,7
3690,41,6,2
3692,131,282,18
5356,109,120,12
4387,226,203,12
5321,62,27,3
5299,8,2,1
4531,2,0,1
4504,255,225,15
4395,79,75,9
4375,225,190,9
3704,13,3,1
3698,61,64,1
3695,1,0,1
3708,289,259,68
3710,141,6,3
3699,23,28,3
3702,38,43,9
3700,207,182,41
3716,344,438,9
3707,41,2,4
3706,15,9,1
3717,347,0,1
3765,94,61,3
3712,2,1,1
12257,23,16,4
3879,54,2,3
3727,2,2,1
3720,399,0,5
3721,8,3,4
3722,22,8,5
4242,7,8,1
4221,0,5,1
4157,119,60,2
3979,11419,250,17
3949,92,3,5
3737,672,596,13
3772,2246,1904,241
3741,29,7,5
3822,15,3,2
3850,63,21,2
3744,8,1,1
3745,45,0,1
16067,163,486,11
3751,42,0,2
3752,34,34,9
3779,201,57,3
3800,223,57,2
4558,85,7,4
3826,80,1,2
3857,2,1,1
3767,1,1,1
5496,413,57,7
5862,193,0,1
3777,11,2,2
3778,777,2,4
4118,18,7,3
4606,180,9,3
4226,30042,20189,1239
333,0,1,1
3781,88,6,2
3785,369,384,161
10956,72,5,3
3784,52,22,1
3939,226,63,10
3802,88,8,1
5033,0,46,1
4155,1,1,1
3792,308,71,9
3791,136,2,3
3793,498,380,1
3725,505,97,8
3759,418,393,7
3799,911,269,11
3797,12,0,2
3994,28,0,1
3993,46,0,3
3990,18,0,2
4892,16,6,2
3803,17,5,2
3864,53,4,2
3804,400,193,60
3862,14,3,2
3814,460,126,14
552,66,28,4
12427,757,59,13
12580,702,71,14
12807,151,1,2
5738,532,0,8
5837,130,14,5
12675,55,2,2
8394,972,39,8
3863,255,133,9
3840,56,41,2
348,115,2070,92
3825,56,18,2
3832,106,14,3
4377,359,0,5
4440,6,14,2
4439,35,11,2
4368,162,0,3
3817,1556,154,12
420,112,116,29
423,121,147,31
415,1,6,1
3866,70,8,5
4177,29,10,4
3961,1459,0,12
4760,205,10,4
3885,59,0,2
3928,4201,1,39
3955,136,57,14
3981,164,4,2
10527,1,1,1
9665,731,144,17
340,35,12,1
6466,0,353,9
3859,136,26,3
3858,7,7,6
4422,676,24,10
5370,58,416,21
5369,23,202,12
4187,95,13,4
4150,293,31,11
3852,703,6,6
6742,3,1,1
14545,3,0,1
8576,103,0,1
13492,727,0,14
342,93,54,18
393,18,14,6
4783,206,5,11
4088,112,0,2
4105,11,981,14
4086,805,2,16
3967,107,43,7
4111,197,166,40
5494,499,217,14
3898,284,0,7
4127,565,8,10
4133,582,259,44
4151,542,363,8
5535,426,104,14
4188,245,11,14
4197,323,5,7
12995,315,12,5
15137,513,2,21
14095,321,13,5
424,19,2,2
7247,320,22,13
7557,41,9,8
1515,1,1,1
4290,216,3,4
5128,15,0,1
5536,14,11,3
4455,10,7,2
7800,15,2,3
6969,351,39,19
7094,81,9,2
7177,248,49,7
5566,2113,1099,43
8338,152,2,4
8317,37,14,2
10992,1706,126,18
11065,576,0,2
11068,29,24,2
11781,8,4,1
11409,55,68,1
8517,28,28,1
11922,910,68,7
8088,84,26,9
11941,51,15,3
8412,91,20,7
8235,12,8,2
11818,8,4,1
11080,3,0,1
11735,130,52,1
10065,234,6,4
11716,9,2,1
11472,469,220,32
10897,471,15,3
7254,1,1,1
8744,47,24,3
3855,17,0,1
364,0,4,2
347,0,4,2
4116,9077,0,7
6540,6724,1,36
3848,138,29,3
3849,83,29,4
4207,24,12,3
3860,8,6,6
3915,70,21,5
3904,66,51,4
4356,590,277,19
4460,81,130,11
3920,369,282,3
3977,239,69,6
4089,16,12,3
3872,3,0,1
3865,3,1,1
8046,50,26,2
354,5357,3806,120
370,2,2,1
3878,73,5,2
3876,148,55,7
3985,3,5,1
3888,67,6,2
3892,3,0,1
3894,418,114,8
3922,37,5,3
380,416,441,6
5079,569,68,18
3950,246,71,4
3835,482,1045,9
3913,219,199,22
3927,125,20,3
3897,70,16,2
3923,2,0,1
4029,296,24,9
3929,27,24,1
3931,35,0,1
4171,263,63,2
4277,410,354,3
4357,494,188,5
4205,172,73,2
3921,485,190,18
2479,3496,0,53
2530,231,187,50
3606,19651,5,222
3782,20018,5,222
3794,20035,10,224
3936,16,3,1
3944,185,81,3
3947,0,34,1
3948,55,35,1
6146,287,4,4
3953,1,1,1
3998,1,0,1
3996,1,0,1
4190,259,101,3
3958,2,1,1
4737,6,6,4
3960,12,12,7
4057,397,30,8
5094,6,7,1
3964,14,0,1
4099,1,0,1
3974,2,2,1
4159,34,3,2
4192,60,2,1
4286,178,10,2
4299,6,7,2
4198,44,2,3
4912,3,5,3
4241,4,5,1
4248,310,16,8
3943,133,13,6
5309,72,33,7
4222,79,26,1
5075,69,45,4
4759,46,37,2
3987,0,1,1
4003,23,6,1
386,11,11,7
3989,3,3,2
3988,246,303,8
4001,56,22,4
4060,5,5,3
5441,468,2,9
4120,118,2,2
4861,158,0,2
4401,144,0,2
4081,231,0,4
4209,143,0,2
4149,41,5,2
4317,1,0,1
4870,23,0,6
4378,88,46,1
4296,0,1,1
4305,2,0,2
4304,1,0,1
4267,75,0,1
4169,18,0,1
4261,353,0,10
4189,254,83,4
4238,6,0,2
4210,3,1,1
4260,6,2,2
4318,2,1,1
3997,7,6,1
7805,408,89,4
4000,13,8,2
4007,8,0,1
2069,12,3,3
8337,4,4,1
8158,167,4,2
4015,69,24,4
4036,99,27,5
4340,7250,0,61
5517,2041,579,45
5505,209500,38002,2299
390,2,1,1
862,747,6,8
6871,137,71,17
8214,13,15,2
4021,142,53,28
4037,235,108,42
4039,14,4,5
4049,244,107,41
4058,259,140,59
4493,95,76,2
12853,1,4,1
4025,88,3,2
4766,11,43,5
6426,285,61,9
4031,2,2,2
4033,4,4,2
6182,5,0,1
11244,21,7,1
5767,14,14,4
4465,59,46,7
4307,141,0,4
4233,762,2,6
4471,528,450,4
4581,222,96,8
1063,662,111,19
996,284,114,12
1051,786,893,22
1339,73,31,3
1019,297,395,36
4973,405,82,4
4042,46,24,1
4055,5,5,1
4054,368,0,2
4050,6,6,5
4053,7459,124,11
4098,12,6,1
4965,261,67,8
395,21,3,1
4353,196,1,3
4463,18,0,1
4797,1,1,1
4408,14,0,1
401,164,3,3
4074,174,1,3
4067,27,13,2
3641,15,1,1
4070,1,0,1
4075,236,34,8
4740,53,152,32
400,247,1,3
4078,468,165,59
4077,9,0,1
4084,62,0,2
4087,965,624,19
4110,4076,1689,61
4094,2,1,1
4092,1,1,1
4148,97,58,6
4795,2,1,1
4425,215,42,6
4312,255,62,3
4095,4,1,1
5215,302,15,8
4204,1658,2,21
4507,122,174,3
402,8,0,2
684,56,10,4
4433,51,18,3
4101,2,1,1
4126,5,1,1
437,451,457,9
4115,30,9,1
4196,223,2,5
4114,31,9,2
4112,21,0,2
4122,12,11,2
408,111,12,7
4165,1829,410,45
4128,1200,38,20
4699,214,1,3
4351,193,5,3
4129,168,1,3
4352,298,1,3
4676,258,17,5
4745,23,15,3
4718,445,197,20
4836,15,23,3
4123,98,1,3
4247,34,11,8
4590,21,2,2
4223,152,30,10
4136,40,2,1
4563,119,9,3
4130,37,35,2
4134,258,93,7
5945,172,0,1
4135,63,3,4
6388,35,0,5
4137,8,19,3
4140,24,3,4
8688,993,936,28
4310,473,193,21
4147,10,0,1
409,799,764,15
4859,651,17,13
5499,434,0,9
4332,551,62,11
4758,158,34,7
4275,50,4,4
6183,48,4,4
4153,37,18,2
10754,9,3,1
10779,86,35,1
4686,6,9,2
4337,9,0,1
4168,273,88,3
4178,99,3,2
4402,38,4,2
4174,10,6,2
13568,46,41,1
4517,275,1,2
5107,0,0,0
5117,30,157,23
5098,29,26,1
5103,58,59,2
5858,10,9,1
4555,11,395,57
4830,8,11,1
5062,7,0,1
5009,2,2,2
4992,111,211,8
4812,131,48,50
4982,147,138,2
5087,111,211,8
4814,1,57,2
5030,97,16,3
5025,164,41,7
5029,75,17,2
5012,56,0,1
4418,119,0,1
4436,59,13,1
5041,25,0,5
6692,36,72,1
6917,6,0,1
6926,2,2,1
6919,1,0,1
5187,11,1,3
5048,809,545,74
5054,840,545,74
5057,32,28,1
5444,0,22,4
5403,0,4,2
5014,24,0,4
5006,66,0,2
4381,4,2,1
5045,12,60,4
5010,131,21,3
5042,9,60,3
425,2,3,1
5159,36,47,7
459,2,2,1
426,62,17,1
3283,375,16,5
3281,275,3,3
3282,138,34,13
4617,2,0,1
4601,13,6,1
4446,2,2,2
4510,1,2,1
8071,316,184,39
663,50,15,5
4206,34,8,2
4240,3,3,2
4215,322,3,5
4888,608,98,15
4213,1068,685,12
9942,169,266,5
9960,209,16,13
11622,4,2,1
4239,178,0,1
1532,21,43,2
4468,1182,182,13
4488,1100,1069,71
15981,114,15,7
15975,46,0,1
15934,65,3,4
15960,37,12,1
16006,3,0,1
15943,23,3,2
15966,14,1,3
4237,80,210,16
444,39,0,3
439,1,0,1
10991,327,81,4
10778,66,12,3
10801,44,14,6
12629,14,0,2
11225,2,11,1
11144,488,16,3
11179,15,23,3
11188,298,29,4
12628,29,15,2
4540,1967,1519,45
5179,2971,1691,62
15239,554,49,23
15409,86,5,2
15430,115,19,5
15644,430,91,8
15933,66,58,7
15952,173,104,4
7723,1213,67,14
7812,422,33,5
7834,123,78,7
4265,2671,1346,29
441,8,3,1
4548,1022,7,24
8167,29,36,2
4228,10,6,2
5714,22,6,2
4552,2,0,1
4723,37,28,1
4707,25,18,6
6065,3,3,1
5988,75,60,6
4269,15,9,1
4256,35,5,1
5269,10,3,1
4472,345,56,8
5349,427,42,12
4761,0,80,1
4569,169,12,5
4266,159,63,2
4963,245,50,3
5348,729,52,9
4825,211,65,5
4970,7,6,2
5152,263,19,10
4589,98,0,3
4751,586,0,9
5189,909,121,20
5144,2,2,1
924,15,2,2
4406,21,23,1
4788,513,68,19
4665,319,1,5
4643,478,30,8
4494,410,59,16
4681,351,2,4
4252,256,0,3
4716,343,0,2
447,1,1,1
4280,2,2,2
11295,525,2,4
8457,441,22,3
7367,354,2,8
7737,1053,14,5
8302,68,1,2
4642,244,14,4
4257,190,223,3
4258,68,1,3
448,86,26,1
4263,8,8,2
4341,217,6,3
4311,550,66,8
4276,211,14,4
4289,39,1,5
4273,6,3,2
4268,3,1,1
4274,3,7,2
4298,2,1,1
4287,4,0,1
449,19,19,1
4285,4,2,2
4270,4849,3084,159
4272,489,44,7
4284,3,0,1
4292,5,1,2
4293,41,14,2
6179,75,6,3
6244,231,67,6
9578,3,15,2
4358,43,20,2
5279,186,124,3
5384,204,71,3
586,14,8531,3
4300,3,0,1
4306,3,1,1
15456,3,0,1
4308,1,1,1
4509,1,1,1
4314,14613,75,8
4323,2860,25,7
4573,60,5,1
4452,5139,5152,17
4474,9,2,1
4443,22841,20219,46
4336,25192,275,18
4373,2078,24,9
4315,28,11,1
654,3,3,3
4320,3,2,1
4329,2,2,2
4388,18,0,1
4383,4,0,1
4409,4,0,1
4345,10,0,1
4338,134,77,8
4339,55,26,2
4362,1,1,1
4787,67,147,9
4372,147,67,9
4790,193,55,16
464,85,7,3
4355,4,2,1
4349,14,8,1
5318,27,89,10
4587,155,4,8
4980,314,47,14
468,89,150,10
4670,59,33,2
4365,1,1,1
4536,189,154,2
4426,2,2,1
469,28,5,2
4467,209,435,23
5178,36,7,4
4407,13,3,1
4964,3101,2712,147
4379,0,21,1
4382,67,24,2
4366,60,83,6
4374,65,12,4
4376,113,27,17
4656,36,22,1
5841,140,22,2
6741,44,12,3
4386,83,41,6
4389,2,3,2
4390,9,2,1
10762,16,4,2
4415,7,19,3
4392,28,29,8
4714,47,29,1
4520,39,16,1
4633,732,26,8
5917,8,9,1
4819,1,57,2
4619,9,1,2
4588,63,2,3
4397,69,8,3
4398,7,4,1
440,70,29,4
4403,3,1,1
4404,3,2,1
4466,470,64,8
4410,0,1,1
4412,93,5,5
4416,11,0,1
4537,4,0,1
4417,13,11,1
4413,8,3,1
5166,42,1,3
5124,540,127,7
4423,3,4,1
8370,547,19,14
11873,5,5,1
4451,3,0,1
4450,5,3,2
4437,12,3,2
4534,129,34,9
4454,15,11,4
10005,14,0,2
4442,17,1,4
4441,1,0,1
4483,654,295,32
476,2,13,2
4461,56,20,2
4449,1,1,1
4456,6,3,1
4457,341,103,3
4458,21,3,2
4502,131,25,18
2111,108,1,3
4535,44,20,1
5119,11,6,1
5277,293,132,14
5297,277,83,7
4860,239,82,6
4727,43,10,4
4651,48,1,2
5183,10,155,5
4476,175,1,3
4524,29,9,3
4478,2,5,1
4481,126,21,3
4698,15,9,2
4484,1,1,1
4538,7,4,4
4541,1,1,1
4485,54,41,23
4486,42,30,15
4361,53,12,1
4492,136,113,8
4708,535,1064,24
4499,4,4,1
499,279,563,13
635,626,0,4
725,467,734,3
543,553,441,7
481,150,24,7
4526,17,5,2
4515,58,43,18
4532,19,2,2
4518,43,0,2
491,8,10,1
4521,18,18,6
4519,18,18,6
4522,44,215,113
4544,30,33,6
4527,5,1,1
4575,1488,0,8
4647,1384,12,8
4777,225,28,5
4530,749,0,4
4898,19,17,2
4528,240,0,3
4704,285,14,3
4844,137,70,5
4529,253,163,10
4539,14,9,3
4693,59,6,2
4843,59,6,2
4543,53,2,3
4545,256,311,3
6838,4,1,4
4624,26,29,1
497,84,13,2
7422,167,6,9
7543,317,255,19
4564,20,1,2
4550,997,997,149
4628,1521,1515,179
4551,4,2,1
4556,8,3,1
513,33,3,2
4565,4,0,1
4582,365,320,21
4605,4,0,1
4612,2,0,1
43,2,2,1
672,191,55,4
599,43,9,6
507,1094,12,9
4648,443,135,14
4577,9,0,1
4578,324,232,3
6258,2,1,1
4661,67,9,3
4668,16,22,2
8760,0,7,7
8759,48,19,2
5570,54,1,4
7494,3580,3576,1532
7109,5,3,2
9318,0,17,11
6809,264,50,5
4586,1639,1464,9
4669,4,4,1
4592,4,4,1
4609,17,6,2
4596,0,1,1
4778,24,6,2
4603,57,78,4
4800,3,0,1
4615,59,90,9
504,51,1,2
4622,1,1,1
4728,12,5,3
4705,599,459,25
4623,100,44,4
4631,1,1,2
505,347,0,4
4720,51,7,33
4632,40,4,19
4634,112,23,6
4641,9,4,2
4696,2,2,1
9051,18,22,2
8979,345,176,7
8769,306,56,6
8872,154,30,5
9002,3,2,1
14470,145,21,8
7649,108,175,2
4645,26,4,3
4653,25,0,3
5527,3,0,1
515,82,30,4
4677,73,0,2
4884,342,0,5
4887,4,4,2
4692,49,41,8
517,118,3,2
557,40,3,2
4739,229,157,3
4694,74,53,3
4682,19510,8768,650
4659,21,1,2
4658,64,45,2
4690,0,0,0
4706,375,100,53
4712,24,30,3
4663,0,7,1
4673,21,16,2
5161,95,50,26
4687,1,1,1
521,724,208,5
1730,2,3,1
1718,544,435,26
529,183,568,39
4674,251,174,6
4688,112,67,4
4924,131,238,9
5795,1058,23,5
5622,476,13,3
6128,10,0,1
6161,18,16,1
6014,44,0,1
485,989,21,11
5974,85,17,3
6384,413,35,4
10377,22,66,6
14926,47,42,11
14676,246,310,56
14782,67,27,8
14788,110,61,16
14795,45,41,10
14481,310,246,56
11043,11,102,5
14859,175,187,41
10322,84,13,5
10355,5,32,3
14629,310,245,56
9756,321,6,20
15245,18,119,14
15231,177,188,42
14694,372,260,56
10571,1,2,1
7949,876,106,80
9514,83,80,34
14716,67,27,8
14813,107,60,16
5109,41,5,2
4786,116100,9486,1010
6631,33,8,1
695,41,2,2
4738,122,21,4
6690,127,2,2
4730,332,230,77
4731,5,10,3
5391,21,34,4
4747,269,18,11
4765,20,6,1
13266,28,24,3
13048,449,28,15
13270,29,3,3
13132,26,12,1
4798,4,2,2
4801,4,6,2
4877,70,77,5
4753,69,2,4
516,204,108,14
4742,1435,80,33
4794,1,1,1
4901,351,182,10
5952,845,214,15
4744,365,43,8
6625,24,0,2
5176,3,1,1
6632,4,4,2
4775,173,14,7
4826,62,0,1
4755,52,78,12
4767,30,10,5
4792,7,17,2
4763,255,20,6
4764,1,0,1
4773,129,23,4
4774,98,48,6
5843,2,2,2
5978,2,2,1
5526,29,0,2
5173,374,1,4
5592,244,41,13
5399,345,111,15
5553,76,12,12
5506,348,17,9
5001,115,36,9
4791,2,2,1
5844,2,2,1
4793,313,173,12
4799,106,6,2
537,239,7,10
